id,text,text_perturb,label,keywords
142,"इस तरह, उन्हें बलपूर्वक माना जा सकता है। ब्राउनली ने कहा कि ""हालांकि, नागरिक अवज्ञाकर्ता अपने ईमानदार उद्देश्य से दबाव डालकर नैतिक संवाद करने के लिए विवश हैं, फिर भी टेबल पर अपना मुद्दा उठाने के लिए उनका सीमित दबाव बनाना ज़रूरी हो सकता है।"" प्लोशेयर संगठन ने फाटकों को बंद करके और दरांती का उपयोग करके दो सैटेलाइट डिश को ढकने वाले बड़े गुंबदों में से एक की हवा निकाल कर GCSB वाईपोहाई को अस्थायी रूप सेबंद कर दिया।","इस वर्ण , उन्हें जबरदस्ती माना जा सकता है । ब्राउनली ने वचन कि "" हालांकि , राष्ट्रिक अवज्ञाकर्ता अपने निःकपट उद्देश्य से लगाम डालकर उचित संभाषण करने के लिए परवश हैं , फिर भी मेज पर अपना मुद्दा उठाने के लिए उनका सीमित लगाम बनाना ज़रूरी हो सकता है । "" प्लोशेयर तनजीम ने फाटकों को बंद करके और दरांती का खर्च करके दो उपग्रह डिश को ढकने वाले बड़े गुंबदों में से एक की मरुत् निकाल भुजा GCSB वाईपोहाई को क्षणिक रूप सेबंद भुजा बाती ।",1,"GCSB वाईपोहाई, सविनय अवज्ञा, अवैध बहिष्कार, मसौदा तैयार, डिनायल ऑफ़, नागरिक अवज्ञाकर्ता, ऑफ़ सर्विस, सर्विस हमले, अधिक कठिन, कठिन बनाते, बनाते हैं।, बलपूर्वक माना, है। ब्राउनली, ईमानदार उद्देश्य, डालकर नैतिक"
216,"इस्लामवादी आंदोलन की शुरुआत में मुस्लिम भाईचारा का महत्व इस्लामवादी आंदोलन की शुरुआत में मुस्लिम भाईचारा का महत्व काफी महत्वपूर्ण था। इस आंदोलन ने मुस्लिम समुदाय के बीच भाईचारे को बढ़ावा देने के लिए एक महत्वपूर्ण भूमिका निभाई। इस आंदोलन ने मुस्लिम समुदाय के बीच सामाजिक सहयोग और एकता को बढ़ावा देने के लिए एक महत्वपूर्ण भूमिका निभाई। इस आंदोलन के दौरान, मुस्लिम भाईचारे ने अपने सामाजिक और आर्थिक सहयोग को बढ़ावा दिया। मुस्लिम भाईचारे ने अपने सदस्यों को आर्थिक सहायता प्रदान करने के लिए एक महत्वपूर्ण भूमिका निभाई। इस आंदोलन ने मुस्लिम समुदाय के बीच सामाजिक सहयोग और एकता को बढ़ावा देने के लिए एक महत्वपूर्ण भूमिका निभाई। इस्लामवादी आंदोलन की शुरुआत में मुस्लिम भाईचारा का महत्व काफ","इस्लामवादी आंदोलन की प्रयोग में मोमेडियन बन्धुत्व का माहात्म्य इस्लामवादी आंदोलन की प्रयोग में मोमेडियन बन्धुत्व का माहात्म्य काफी महत्वपूर्ण था । इस खलबल ने मुसलिम समुदाय के बीच भाईचारे को बढ़ावा देने के लिए एक महत्वपूर्ण सुगन्धिमाता निभाई । इस खलबल ने यवन समुदाय के बीच सामाजिक इमदाद और एकता को बढ़ावा देने के लिए एक महत्वपूर्ण सुगन्धिमाता निभाई । इस आंदोलन के दौरान , मुसलिम भाईचारे ने अपने सामाजिक और आर्थिक सहयोग को जेब तिमिरहर । मुस्लिम भाईचारे ने अपने सदस्यों को फिनैंसल सहायता प्रदान करने के लिए एक तगड़ा सुगन्धिमाता निभाई । इस अभियान ने मुसलिम समाज के बीच सामाजिक सहयोग और इकता को बढ़ावा देने के लिए एक महत्वपूर्ण भूमिका निभाई । इस्लामवादी आंदोलन की प्रथम प्रदर्शन में मोमिन भाईचारा का महत्व काफ",0,"इस्लामवादी आंदोलन, मुस्लिम भाईचारा, सलाहकार समूह, बेहद महँगी, खेल सुविधाओं, चिकित्सा क्लीनिक, जिनकी सामाजिक, सीमित है।, कानूनी सहायता, शैक्षिक सहायता, आवास सहायता, महँगी दहेज, सस्ते सामूहिक, सामूहिक विवाह, विवाह समारोहों"
131,"मध्य प्रदेश के मुहम्मद इब्न साल, जिन्हें औषधीय विज्ञान के पिता के रूप में जाना जाता है, ने वनस्पति विज्ञान में महत्वपूर्ण योगदान दिया। उन्होंने दवाओं के विभिन्न वर्गों का वर्णन किया और उनके गुणों का अध्ययन किया। उनके कार्यों ने वनस्पति विज्ञान में एक नए युग की शुरुआत की। उन्होंने रसायन विज्ञान के माध्यम से दवाओं के गुणों का अध्ययन किया और उनके गुणों को समझने के लिए नए तरीकों का विकास किया। उन्होंने दवाओं के विभिन्न प्रकारों का वर्णन किया, जिसमें उन्होंने दवाओं के गुणों का अध्ययन किया और उनके गुणों को समझने के लिए नए तरीकों का विकास किया। उन्होंने दवाओं के विभिन्न प्रकारों का वर्णन किया और उनके गुणों का अध्ययन किया। उन्होंने दवाओं के विभिन्न वर्गों का वर्णन क","मध्य प्रदेश के मुहम्मद इब्न साल , जिन्हें फार्मास्युटिकल क्षेम के पिता के रूप में दौड़ना जाता है , ने वनस्पति क्षेम में तगड़ा योग दिया । उन्होंने दवाओं के पृथक पृथक वर्गों का वृत्तान्त किया और उनके गुणों का वाचन किया । उनके कार्यों ने पेड़-पौधा विज्ञान में एक नए साल की शुरुआत की । उन्होंने कैमिस्ट्री सुघड़ई के अंतर्वर्ती से दवाओं के गुणों का अधीती किया और उनके गुणों को समझने के लिए नए तरीकों का उत्थान किया । उन्होंने दवाओं के अनेक तरह के प्रकारों का वर्ण किया , जिसमें उन्होंने दवाओं के गुणों का पठन किया और उनके गुणों को समझने के लिए नए तरीकों का बढ़ती किया । उन्होंने दवाओं के भिन्न भिन्न प्रकारों का तफ़सील किया और उनके गुणों का सर्वेक्षण किया । उन्होंने दवाओं के विभिन्न वर्गों का प्रस्तुति क",0,"औषधीय विज्ञान, वनस्पति विज्ञान, वर्णन किया।, विज्ञान में, वर्णन था।, रसायन विज्ञान, उन्होंने दवाओं, किया। उन्होंने, में दवाओं, जिसमें उन्होंने, मुहम्मद इब्न, सबुर इब्न, इब्न साल, इब्न अल-वाफिद, कार्य किया।"
204,"निरपेक्ष मान के सापेक्ष Q (अंतराल को लगभग भरते हुए) को पूरा करते हुए वास्तविक संख्याओं के क्षेत्र को पूरा करता है, p-adic मानदंड के सापेक्ष पूरा करते हुए | - | p, p-adic संख्याओं के क्षेत्र को पूरा करता है। ओस्ट्रोव्स्की प्रमेय द्वारा ये मूल रूप से Q को पूरा करने के सभी संभावित तरीके हैं। Q या अधिक सामान्य वैश्विक क्षेत्र से संबंधित कुछ अंकगणितीय प्रश्नों को पूर्ण (या स्थानीय) क्षेत्र के आगे और पीछे स्थानांतरित किया जा सकता है। यह स्थानीय-वैश्विक सिद्धांत फिर से संख्या सिद्धांत में अभाज्य के महत्व को रेखांकित करता है।","निरपेक्ष मान के सापेक्ष Q ( टप्पा को लगभग भरते हुए ) को पूरी तरह करते हुए अकूट संख्याओं के प्रांत क्षेत्र को पूरी तरह कर्त्ता है , p-adic बेन्चमार्क के सापेक्ष पूरी तरह करते हुए | - | p , p-adic संख्याओं के प्रांत क्षेत्र को पूरी तरह कर्त्ता है । ओस्ट्रोव्स्की प्रमेय द्वारा ये ज़रीया रूप से Q को सब करने के सभी गालिब तरीके हैं । Q या अधिक सर्व सामान्य वैश्विक इलाका से सम्बन्धित कुछ अंकगणितीय प्रश्नों को पूर्ण ( या स्थानिक ) इलाका के आगे और पीछे अंतरित किया जा सकता है । यह स्थानीय-वैश्विक उसूल अनन्तर से संख्या उसूल में अभाज्य के गुरुत्व को रेखांकित करता है ।",1,"निरपेक्ष मान, p-adic संख्याओं, p-adic मानदंड, विशेष रूप, जाता है)।, अपरिमित अभाज्य, है)। निरपेक्ष, वास्तविक संख्याओं, वैश्विक क्षेत्र, स्थानीय) क्षेत्र, सामान्य निरपेक्ष, में अभाज्य, है। ओस्ट्रोव्स्की, मूल रूप, विपरीत (इसे"
9,"लंदन के लिए सबसे बड़ा और सबसे प्रसिद्ध स्टॉक एक्सचेंज मिलियन EUR की पूंजीकरण था। इस एक्सचेंज पर कम्पनियों की सूची बनाई जाती थी जो व्यापक रूप से निवेश की जाती थी। इन कम्पनियों में से कुछ सबसे प्रसिद्ध हैं वर्कर्स पार्टी और पोलिश यूनाइटेड। द्वितीय विश्व युद्ध के दौरान, इस स्टॉक एक्सचेंज ने व्यापार जारी रखा, हालांकि यह स्थिति बहुत ही कठिन थी। वर्कर्स पार्टी और पोलिश यूनाइटेड ने इस स्टॉक एक्सचेंज पर अपने पहले स्टॉक की शुरुआत की थी, और जल्द ही इन्होंने इस बाजार में अपनी स्थिति मजबूत कर ली थी। इस बाजार में व्यापार जारी रखने के लिए, इन कम्पनियों ने अपने व्यवसायों को विस्तारित करने और अपने उत्पादों की गुणवत्ता में सुधार करने के लिए प्रयास किया। स्टॉक एक्सचेंज का नियंत्रण समाप्त","लंदन के लिए सबसे ज्यादा और सबसे प्रोथ स्टाक एक्सचेंज मिलियन EUR की पूंजीकरण था । इस एक्सचेंज पर कम्पनियों पेन्ट सूचक बनाई जाती थी जो व्यापक रूप से इन्वेस्टमेंट पेन्ट जाती थी । इन कम्पनियों में से कुछ सबसे आख्यात हैं वर्कर्स पक्ष और पोलिश यूनाइटेड। द्वितीय विश्व युद्ध के दौरान , इस स्टाक एक्सचेंज ने व्यापार अनायत रखा , हालांकि यह स्थिति ज़्यादा ही विकट थी । वर्कर्स दल और पोलिश यूनाइटेड ने इस स्टॉक एक्सचेंज पर अपने पहले स्टॉक पेंट आग़ाज़ पेंट थी , और जल्द ही इन्होंने इस पैंठ में अपनी स्थिति अभंगुर कर ट्रैग्वे ली थी । इस भाव में रोजगार जारी रखने के लिए , इन कम्पनियों ने अपने व्यवसायों को अभिवृद्ध करने और अपने उत्पादों की क्वालिटी में संस्कार करने के लिए प्रयत्न किया । स्टॉक एक्सचेंज का नियंत्रण विध्वस्त",0,"स्टॉक एक्सचेंज, मिलियन EUR, पूंजीकरण था।, कम्पनियाँ सूचीबद्ध, वर्कर्स पार्टी, पहला स्टॉक, द्वितीय विश्व, इसने व्यापार, व्यापार जारी, जारी रखा।, कम्युनिस्ट नियंत्रण, नियंत्रण समाप्त, मुक्त-बाजार अर्थव्यवस्था, बड़ा मार्केट, पोलिश यूनाइटेड"
4,"अगले खेल में, मिलर गेंद को न्यूटन से दूर ले गए, और कई खिलाड़ियों ने इसके लिए प्रयास करने के बाद, इसने पीछे की तरफ एक लंबा उछाल लिया और इसे वार्ड द्वारा प्राप्त किया गया,  जिसने इसे पाँच यार्ड की दूरी पर वापस भेजा जो पैंथर्स के 4-यार्ड लाइन के अंदर था। हालाँकि कई खिलाडियों ने इसे प्राप्त करने के लिए समूह में प्रयास किया, लेकिन न्यूटन ने ऐसा नहीं किया और उनकी आक्रामकता की कमी के कारण बाद में उनकी भारी आलोचना हुई। इस बीच, तीन खेलों के लिए डेनवर के आक्रमण को अंत छोर से बाहर बाहर रखा गया था, लेकिन जोश नॉर्मन के कॉर्नरबैक पर दिए गए पेनल्टी ने ब्रोंकोस को और भी परेशान कर दिया। तब एंडरसन ने 2-यार्ड टचडाउन रन पर अंक अर्जित किए और मैनिंग ने 2-पॉइंट के रूपांतरण के लिए बेनी फ़ाउलर को पास दिया, 3:08 समय रहते हुए डेनवर को 24-10 की बढ़त दी और खेल को लगभग जीत लिया। कैरोलिना ने दो और ड्राइव का प्रयास किया, लेकिन हर एक पर फ़र्स्ट डाउन पाने करने में असफल रहे।","अगले आमोद-प्रमोद में , मिलर बाल को इसाक न्यूटन से दूर ले गए , और कई खिलाड़ियों ने इसके लिए उद्यम करने के बाद , इसने पश्चात् की तरफ एक उत्तंग उछाल लिया और इसे रोगी कमरा द्वारा संवृत्त किया गया , जिसने इसे पाँच यार्ड की फ़ासला पर वापस स्नेह जो पैंथर्स के 4-यार्ड वली के अंदर था । हालाँकि कई खिलाडियों ने इसे संसिद्ध करने के लिए पुंग में यत्न किया , लेकिन न्यूटन ने ऐसा नहीं किया और उनकी आक्रामकता की अपकृष्टता के कारण आगे में उनकी गम्भीर आलोचना हुई । इस बीच , तीन खेलों के लिए डेनवर के अभिया को अंत अँचला से ऊपर ऊपर रखा गया था , लेकिन जोश नॉर्मन के कॉर्नरबैक पर दिए गए जुरमाना ने ब्रोंकोस को और भी आजिज पंजा दिवली । तब एंडरसन ने 2-यार्ड टचडाउन धाव पर अँकोरी अर्जित किए और मैनिंग ने 2-पॉइंट के रूपांतरण के लिए बेनी फ़ाउलर को पास बत्ती , 3:08 वक्त रहते हुए डेनवर को 24-10 की हाइक दी और तमाशा को अन्दाजन जयश्री लिया । कैरोलिना ने दो और राइड का पैरवी किया , लेकिन हर एक पर फ़र्स्ट जॉन एल एच डाउन पाने करने में अकृतार्थ रहे ।",1,"-यार्ड लाइन, -यार्ड टचडाउन, 3:08 समय, मिलर गेंद, इसने पीछे, तीन खेलों, असफल रहे।, वाली ड्राइव, लिया। कैरोलिना, बॉल प्राप्त, में प्रयास, बाहर बाहर, 4:51 समय, अगले खेल, पाँच यार्ड"
153,"लोकतंत्र में परिवर्तित होने के बाद, ""मॉडल सी"" के कानूनी रूप को समाप्त कर दिया गया था, फिर भी, इस शब्द का इस्तेमाल पूर्व में श्वेत बच्चों के लिए आरक्षित सरकारी स्कूलों के रूप में बताने के लिए किया जाता है। ये स्कूल उन सरकारी स्कूलों की तुलना में बेहतर शैक्षणिक परिणाम पेश करते हैं, जो पहले अन्य जाति समूहों के लिए आरक्षित थे। पूर्व ""मॉडल सी"" स्कूल निजी स्कूल नहीं हैं, क्योंकि वे राज्य-नियंत्रित हैं। दक्षिण अफ्रीका के सभी स्कूलों (स्वतंत्र स्कूलों और पब्लिक स्कूलों सहित) को  अनिवार्य स्कूल शुल्क निर्धारित करने का अधिकार है, और पूर्व में मॉडल सी स्कूल अन्य पब्लिक स्कूलों की तुलना में बहुत अधिक  स्कूल शुल्क निर्धारित करते थे।","लोकतंत्र में बदला होने के पश्चात् , "" मॉडल सी "" के कानूनी विधा को समाप्त सूचिका तिमिररिपु गया था , फिर भी , इस शब्द का इस्तेमाल पूरब में अर्जुन बच्चों के लिए रिज़र्व्ड शासकीय स्कूलों के विधा में बताने के लिए किया जाता है । ये स्कूल उन सरकारी स्कूलों की तुलना में सरस अध्यापनीय परिणाम सम्मुख करते हैं , जो पहले अपर नस्ल समूहों के लिए आरक्षित थे । आरम्भिक "" मॉडल सी "" पाठशाला शख्सी पाठशाला नहीं हैं , क्योंकि वे राज्य-नियंत्रित हैं । दक्षिण अफ्रीका के सभी स्कूलों ( स्वच्छंद स्कूलों और सामुदायिक स्कूलों सहित ) को अबाध्य पाठालय विधा अवसित करने का अधिकार है , और सर्वप्रथम में मॉडल सी पाठालय अन्य सामुदायिक स्कूलों की तुलना में बहुत अधिक पाठालय विधा अवसित करते थे ।",1,"सरकारी स्कूलों, शुल्क निर्धारित, तुलना में, स्कूल शुल्क, पब्लिक स्कूलों, में परिवर्तित, रूप में, पूर्व में, रंगभेदी युग, आरक्षित सरकारी, अंतिम वर्षों, प्रवेश नीतियों, बदल दिया।, दिया। लोकतंत्र, जाता है।"
181,"शास्त्रीय चीनी इतिहास में, ज़ी (चीनी: ज़ी) नामक एक प्रमुख व्यक्ति का उल्लेख होता है, जो शायद कन्फ्यूशी के एक अनुयायी थे। यह व्यक्ति सम्राट गेगीन के शासन के दौरान जीवन का एक महत्वपूर्ण हिस्सा था, जिसने ग्रेट युआन शासन को स्थापित किया था। गेगीन खान ने ज़ी को अपने औपचारिक रूप में एक महत्वपूर्ण स्थान दिया, जिसमें वह शासन के कार्यों को निर्देशित करने के लिए चांसलर बैजू के साथ मिलकर काम करता था। ज़ी का कन्फ्यूशी सिद्धांतों पर बहुत अधिक प्रभाव था, जो समाज में शांति और स्थिरता को बढ़ावा देने के लिए थे। उनके सिद्धांतों को टोंग ज़ी नामक एक अन्य व्यक्ति ने जारी रखा, जो ग्रेट युआन शासन के दौरान एक महत्वपूर्ण व्यक्ति था। ज़ी के सिद्धांतों ने समाज में व्यापक संस्थाएं बनाई","शास्त्रीय चीनी इतिहास में , ज़ी ( चीनी: ज़ी ) नाम्नी एक अगुआ मानस का उल्लेख होता है , जो कदाचित कन्फ्यूशी के एक अनुचर थे । यह जना इरेश गेगीन के शासन के दौरान जीवन का एक कीमती हिस्सा था , जिसने ग्रेट युआन शासन को प्रोथ किया था । गेगीन खान ने ज़ी को अपने औपचारिक सौंदर्यता में एक बड़ा बड़ा ठिकाना चिराग़ , जिसमें वह शासन के कार्यों को निर्देशित करने के लिए कुलपति बैजू के साथ मिलकर काम कर्त्ता था । ज़ी का कन्फ्यूशी सिद्धांतों पर बहुत अधिक अमल था , जो समाज में अशब्द और अयान को शह देने के लिए थे । उनके सिद्धांतों को टोंग ज़ी नामक एक ग़ैर जना ने वास्ता रखा , जो ग्रेट युआन शासन के दौरान एक महत्वपूर्ण जना था । ज़ी के सिद्धांतों ने समाज में विस्तीर्ण संस्थाएं बनाई",0,"ज़ी (चीनी, व्यापक संस्थाएं, जिसमें प्रतिद्वंद्वी, शायद कन्फ्यूशियस, सम्राट गेगीन, गेगीन खान, ग्रेट युआन, शासन किया।, चांसलर बैजू, कन्फ्यूशी सिद्धांतों, जारी रखा।, टोंग ज़ी, औपचारिक रूप, कन्फ्यूशियस सुधारों, लोग थे।"
136,"सूजन विरोधी दवाएं: आपकी सेहत के लिए खतरनाक सूजन विरोधी दवाएं जो हमारे शरीर में सूजन को कम करती हैं, वे हाल के वर्षों में बहुत लोकप्रिय हो गई हैं। लेकिन क्या आप जानते हैं कि ये दवाएं हमारी सेहत के लिए खतरनाक भी हो सकती हैं? सूजन विरोधी दवाएं जाती हैं उन दवाओं को जो हमारे शरीर में सूजन को कम करती हैं। ये दवाएं हमारे शरीर को सूजन से बचाती हैं, लेकिन वे हमारी सेहत को भी नुकसान पहुंचा सकती हैं। इन दवाओं के दमनकारी प्रभाव से हमारी प्रतिरक्षा प्रणाली पर भी प्रभाव पड़ता है। इससे हमारे शरीर को विरोधी दवाओं और अन्य दवाओं की आवश्यकता हो सकती है। इसके अलावा, इन दवाओं के अवांछनीय दुष्प्रभाव हो सकते हैं, जैसे कि पेट में दर्द और उल्टी जैसे दुष्प्रभाव। इन दवाओं के उपयोग से हमारे कें","शोफ प्रतिकञ्चुक दवाएं : आपकी तंदरुस्ती के लिए खतरनाक शोफ प्रतिकञ्चुक दवाएं जो हमारे अजिर में शोफ को कम करती हैं , वे समाचार के वर्षों में बहुत लोकप्रिय हो गई हैं । लेकिन क्या आप जानते हैं कि ये दवाएं हमारी अरोगिता के लिए संकटपूर्ण भी हो सकती हैं ? शोथ विरोधी दवाएं रंजन हैं उन दवाओं को जो हमारे शरीर में शोथ को कम करती हैं । ये दवाएं हमारे बदन को शोफ से बचाती हैं , लेकिन वे हमारी अरोग्यता को भी घाटा पहुंचा सकती हैं । इन दवाओं के दमनकारी रोआब से हमारी रक्षिता प्रणाली पर भी रोआब पड़ता है । इससे हमारे काया को घातकी दवाओं और अन्य दवाओं की मंशा हो सकती है । इसके अलावा , इन दवाओं के अवांछनीय पार्श्व प्रभाव हो सकते हैं , जैसे कि चित्त में अर्ति और उल्टी जैसे पार्श्व प्रभाव । इन दवाओं के विनियोजन से हमारे कें",0,"सूजन विरोधी, जाता है।, प्रतिरक्षा दमनकारी, विरोधी दवाओं, दमनकारी दवाओं, रोकती हैं।, हैं। हालांकि, केंद्रित मोटापा, मारना अव्यवस्थित, अवांछनीय दुष्प्रभाव, जाना चाहिए।, दवाएं सक्रिय, अन्य लगातार, अंग प्रभावित, विषाक्त दुष्प्रभावों"
187,"बाद में, गर्मियों में, केन्याटा ने रूस में एक पड़ाव के बाद राष्ट्रपति शी जिनपिंग के निमंत्रण पर और राष्ट्रपति के रूप में अमेरिका की यात्रा न करने के बाद  चीन की यात्रा की। जुलाई 2015 में ओबामा ने केन्या का दौरा किया, पद पर रहते हुए देश की यात्रा करने वाले पहले अमेरिकी राष्ट्रपति बने।","परे में , गर्मियों में , केन्याटा ने रूस में एक पड़ाव के परे राष्ट्रपति शी जिनपिंग के वत पर और राष्ट्रपति के रूप में अमेरिका पेंट रुखसत न करने के परे चीन पेंट रुखसत पेंट । जुलाई 2015 में ओबामा ने केन्या का डाला किया , पैर पर रहते हुए देश की रुख़सत करने वाले पहले अमरीकावासी राष्ट्रपति बने ।",1,"की। जुलाई, बराक ओबामा, विलियम रुटो, रुटो दोनों, संबंधित अंतर्राष्ट्रीय, अंतर्राष्ट्रीय क्रिमिनल, क्रिमिनल कोर्ट, मध्य अफ्रीकी, फैसला किया।, अफ्रीकी यात्रा, यात्रा की।, दौरान देश, गर्मियों में, राष्ट्रपति बने।, में ओबामा"
228,"इसलिए, चर्च उन व्यक्तियों का समर्थन करता है और अपने मंत्रालय को विस्तारित करता है, जो समस्त युद्ध, या किसी विशेष युद्ध का विरोध करते हैं, और जो इस कारण सशस्त्र बलों में सेवा करने या सैन्य संरक्षण की प्रणालियों के साथ सहयोग करने से इनकार करते हैं। हालाँकि, यूनाइटेड मेथोडिस्ट चर्च उन व्यक्तियों का भी समर्थन करता है और अपने मंत्रालय को उन तक पहुँचाता है, जो सशस्त्र बलों में सेवा करने या वैकल्पिक सेवा को स्वीकार करने का चुनाव करते हैं। चर्च यह भी कहता है कि ""ईसाई के रूप में वे जानते हैं कि न तो सैन्य कार्रवाई का तरीका, और न ही निष्क्रियता का तरीका हमेशा ईश्वर के लिए न्यायसंगत है।""","इसलिए , गिरजा उन व्यक्तियों का समर्थन करता है और अपने मिनस्ट्री को अभिवृद्ध करता है , जो समस्त लड़ाई , या किसी विशिष्ट लड़ाई का रिपुता करते हैं , और जो इस कारण शस्त्रधारी बलों में सेवा करने या लश्करी कब्ज़ा की प्रणालियों के साथ सहायता करने से इनकार करते हैं । हालाँकि , यूनाइटेड मेथोडिस्ट चर्च उन व्यक्तियों का भी समर्थन कर्ता है और अपने मिनिस्ट्री को उन तक पहुँचाता है , जो शस्त्रधारी बलों में इताअत करने या ऐच्छिक इताअत को क़ुबूल करने का इंतख़ाब करते हैं । चर्च यह भी कहता है कि "" क्रिस्चन के रूप में वे जानते हैं कि न तो फौजी कार्यवाई का पद्धति , और न ही सुप्तता का पद्धति निरन्तर सद्गुरु के लिए न्यायसंगत है । """,1,"यूनाइटेड मेथोडिस्ट, रूप में, बलों में, सशस्त्र बलों, मेथोडिस्ट चर्च, में सेवा, हैं। हालाँकि, है। इसलिए, न्यायसंगत है।"", विरोध शास्त्र, कारण सशस्त्र, तरीका हमेशा, हैं। चर्च, अनिवार्य सैनिक, हमेशा ईश्वर"
192,"आईसीएसआई) on the state of the field of systems integration in various regions of the world. आईसीएसआई रिपोर्ट में सारांश: आईसीएसआई की नई रिपोर्ट में पूर्वानुमान नीतिनिर्माताओं और निवेशकों के लिए स्थापित प्रक्रियाओं को संबोधित करती है। रिपोर्ट में कहा गया है कि स्थापित प्रक्रियाओं को भलीभांति स्थापित किया गया है, लेकिन अभी भी कमजोर प्रयोग और गलत उद्धृत होते हैं। रिपोर्ट में क्षेत्रीय मापनी के साथ-साथ वैश्विक मापनी की भी चर्चा की गई है। परिवर्तन के बारे में गलत धारणाएँ हैं, और गलत उद्धृत होते हैं। आईसीएसआई रिपोर्ट ने इन मुद्दों को संबोधित करने के लिए सिफारिशें दी हैं। रिपोर्ट के अनुसार, पूर्वानुमान नीतिनिर्माताओं को स्थापित प्रक्रियाओं को समझने और उनका उपयोग करने की आवश्यकता ह","आईसीएसआई ) on the state of the field of systems integration in various regions of the world . आईसीएसआई विवरणिका में तात्पर्य : आईसीएसआई की नई विवरणिका में पूर्वानुमान नीतिनिर्माताओं और निवेशकों के लिए संस्थापित प्रक्रियाओं को सम्बोधित करती है । प्रतिवेदन में कहा गया है कि संस्थापित प्रक्रियाओं को भलीभाँति संस्थापित किया गया है , लेकिन अभी भी अशक्त तरीकत और गलत उद्धृत होते हैं । रिपोर्ट में आंचलीय स्केल के साथ-साथ वैश्विक स्केल पेंट भी चर्चा पेंट गई है । परिवर्तन के बारे में ग़लत धारणाएँ हैं , और ग़लत अवतरित होते हैं । आईसीएसआई रिपोर्ट ने इन मुद्दों को विबोधित करने के लिए सिफारिशें दी हैं । रिपोर्ट के अनुसार , पूर्वानुमान नीतिनिर्माताओं को संस्थापित प्रक्रियाओं को समझने और उनका यूस करने की आवश्यकता अंतिम वर्ण",0,"अंतिम सारांश, सारांश में, पूर्वानुमान नीतिनिर्माताओं, निष्कर्ष ठोस, भलीभांति स्थापित, स्थापित प्रक्रियाओं, कमजोर प्रयोग, खेद व्यक्त, क्षेत्रीय मापनी, परिवर्तन गलत, गलत उद्धृत, आईसीएसआई रिपोर्ट, रिपोर्ट वैश्विक, है। उन्होंने, सही उद्धृत"
