id,text,text_perturb,label,summary
55,स्वीडन कंपनी एनर्जीप्रोजेक्ट  AB ने भाप की शक्ति का दोहन करने के लिए आधुनिक सामग्रियों का उपयोग करने में प्रगति की है। एनर्जीप्रोजेक्ट के भाप इंजन की दक्षता उच्च दबाव वाले इंजनों पर लगभग 27-30% तक पहुंच जाती है। यह अतितापित भाप वाला सिंगल-स्टेप 5 सिलिंडर इंजन (कोई कंपाउंड नहीं) है और इसमें लगभग 4 किलोग्राम (8.8 lb) भाप प्रति kWh की खपत होती है। [not in citation given],स्वीडन कंपनी एनर्जीप्रोजेक्ट AB ने भाप की शक्ति का उपभोग करने के लिए आज का सामग्रियों का खर्चा करने में प्रगमन की है । एनर्जीप्रोजेक्ट के अपसार इंजन की दक्षता आला दबाव वाले इंजनों पर लगभग 27-30% तक पहुँच जाती है । यह अतितापित वाष्प वाला सिंगल-स्टेप 5 टांकी चालक यन्त्र ( कोई कंपाउंड नहीं ) है और इसमें लगभग 4 किलो ( 8.8 lb ) वाष्प प्रति kWh की खरचा होती है । [ not in citation g iven ],1,"यद्यपि प्रत्यागामी, विभिन्न कंपनियां, वाला सिंगल-स्टेप, citation given, लगभग 27-30, व्यापक व्यावसायिक, कंपनियां आंतरिक, आंतरिक दहन, पता लगा, हैं। स्वीडन, स्वीडन कंपनी, आधुनिक सामग्रियों, दक्षता उच्च, उच्च दबाव, पहुंच जाती"
55,"हाल ही में, हमने स्वीडन स्टील के साथ काम किया और उनके वाला सिंगल-स्टेप प्रक्रिया को देखा, जो लगभग 27-30 दिनों में पूरा होता है। यह प्रक्रिया व्यापक व्यावसायिक दुनिया में एक बड़ी सफलता है, जिसमें स्वीडन स्टील ने अपनी सामग्री की गुणवत्ता को बढ़ाने के लिए विभिन्न तकनीकों का उपयोग किया है। स्वीडन स्टील की सामग्री को विभिन","स्थानक ही में , हमने स्वीडन स्टील के साथ काम-काज किया और उनके वाला सिंगल-स्टेप प्रोसेस को देखा , जो लगभग 27-30 दिनों में खतम आहुति दाता है । यह प्रणाली सर्वचारी कारबारी दुनिया में एक बड़ी सफलता है , जिसमें स्वीडन स्टील ने अपनी मटीरियल की क्वालिटी को बढ़ाने के लिए अनेक तरह के तकनीकों का उपयोग किया है । स्वीडन स्टील की मैटीरियल को विभिन",0,"यद्यपि प्रत्यागामी, विभिन्न कंपनियां, वाला सिंगल-स्टेप, citation given, लगभग 27-30, व्यापक व्यावसायिक, कंपनियां आंतरिक, आंतरिक दहन, पता लगा, हैं। स्वीडन, स्वीडन कंपनी, आधुनिक सामग्रियों, दक्षता उच्च, उच्च दबाव, पहुंच जाती"
56,"रोटार्स में बाहरी किनारे पर ब्लेड की एक  प्रणोदक जैसी सरंचना होती है। भाप इन ब्लेडों पर कार्य करती है, जिससे घूर्णन गति उत्पन्न होती है। स्टेटर में एक समान, लेकिन निश्चित, ब्लेड की श्रृंखला होती है जो अगले घूर्णन चक्र पर भाप के प्रवाह को पुनर्निर्देशित करती है। एक भाप टर्बाइन की अपशिष्ट वायु को प्रायः सरफेस कंडेनसर से निकाला जाता है, जो इसे निर्वात प्रदान करता है। भाप टर्बाइन के चरणों को आम तौर पर एक विशिष्ट वेग और भाप के दबाव से अधिकतम संभावित कार्य करने के लिए व्यवस्थित किया जाता है, जो चर आकार के उच्च और निम्न-दबाव चरणों की एक श्रृंखला को जन्म देता है। टर्बाइन केवल तभी कुशल होते हैं जब वे अपेक्षाकृत उच्च गति पर घूमते हैं, इसलिए वे आमतौर पर कम गति वाले अनुप्रयोगों, जैसे जहाज के प्रणोदक को चलाने के लिए गियरिंग को कम करने से जुड़े होते हैं। 60 हर्ट्ज पावर के साथ संयुक्त राज्य अमेरिका में 3600 घूर्णन प्रति मिनट (आरपीएम), यूरोप में 3000 आरपीएम और अन्य 50 हर्ट्ज इलेक्ट्रिक पावर सिस्टम वाले देश हैं।  परमाणु ऊर्जा अनुप्रयोगों में आमतौर पर टर्बाइन इसकी आधी गति 1800 आरपीएम और 1500 आरपीएम पर चलती हैं । एक टर्बाइन रोटार भी केवल एक दिशा में घूमने पर शक्ति प्रदान करने में सक्षम है। इसलिए, जब कभी विपरीत दिशा में विद्युत की आवश्यकता होती है  तो एक प्रतिगामी अवस्था या गियरबॉक्स आमतौर पर आवश्यक होता है ।[citation needed]","रोटार्स में दूसरा किनारे पर पत्ती की एक प्रणोदक जैसी सरंचना होती है । अबखरा इन ब्लेडों पर कार्य करती है , जिससे आवर्तन गति जात होती है । स्टेटर में एक अनुहरत , लेकिन निश्चित , ब्लेड की सिरीज होती है जो अगले आवर्त्तन चक्र पर अबखरा के आस्यन्दन को पुनर्निर्देशित करती है । एक भाप टर्बाइन की लंद-फंद वायु को बहुधा सरफेस कंडेनसर से निकाला जाता है , जो इसे वातरहित देना करता है । वाष्प टर्बाइन मशीन के चरणों को आँव तौर पर एक विशिष्ट प्रचण्डता और वाष्प के दबाव से अधिकतम ग़ालिब विनियोजन करने के लिए व्यवस्थित किया जाता है , जो चर आकार के उच्च और निम्न-दबाव चरणों की एक सीरीज़ को अभ्युत्थान देता है । टर्बाइन मशीन केवल तभी अभ्यासी होते हैं जब वे से प्रोन्नत स्थानक पर घूमते हैं , इसलिए वे आमतौर पर कम स्थानक वाले अनुप्रयोगों , जैसे हवाई जहाज़ के प्रणोदक को चलाने के लिए गियरिंग को कम करने से जुड़े होते हैं । 60 हर्ट्ज वयोधा के साथ संयुक्त राज्य अमेरिका में 3600 घूर्णन प्रति पल ( आरपीएम ) , यूरोप में 3000 आरपीएम और गैर 50 हर्ट्ज इलेक्ट्रिकल वयोधा सिस्टम वाले वतन हैं । एटम ऊर्जा अनुप्रयोगों में आमतौर पर टर्बाइन यन्त्र इसकी आधी दशा 1800 आरपीएम और 1500 आरपीएम पर चलती हैं । एक टर्बाइन यंत्र रोटार भी केवल एक दिशा में घूमने पर सत्व अता करने में सक्षम है । इसलिए , जब कभी विलोम ओर में विद्युत की आवश्यकता होती है तो एक पश्चगंता अवस्था या गियरबॉक्स आमतौर पर जरूरी होता है । [ citation needed ]",1,"भाप टर्बाइन, है। भाप, दिशा में, citation needed, हर्ट्ज इलेक्ट्रिक, हर्ट्ज पावर, गियरबॉक्स आमतौर, प्रति मिनट, निकाला जाता, विपरीत दिशा, बाहरी किनारे, जैसी सरंचना, अपशिष्ट वायु, प्रायः सरफेस, सरफेस कंडेनसर"
56,"इस समस्या का समाधान ढूंढने के लिए, वैज्ञानिकों ने भाप टर्बाइन का विकास किया। यह एक अद्भुत प्रणाली है जो भाप का उपयोग करके शक्ति को जन्म देती है। भाप टर्बाइन की कार्यक्षम सामग्री होती है और यह है। इसमें एक बड़ा गियरबॉक्स होता है जो भाप को बहुत तेजी से घुमाता है। इससे टर्बाइन की गति बढ़ जाती है और यह शक्ति को उत्पन्न करती है। इस प्रक्रिया में, विपरीत दिशा में जैसी सरंचना होती है जिससे टर्बाइन की गति बढ़ती है। भाप टर्बाइन का उपयोग हर्ट्ज इलेक्ट्रिक और हर्ट्ज पावर प्लां","इस प्राब्लम का हल ढूंढने के लिए , वैज्ञानिकों ने वाष्प टर्बाइन का विकास किया । यह एक विस्मयकारक प्रणाली है जो वाष्प का उपयोग करके शक्ति को अधिजनन देती है । भाप टर्बाईन यन्त्र की कार्यक्षम पदार्थ होती है और यह है । इसमें एक बड़ा गियरबॉक्स आहुतिदाता है जो अबखरा को बहुत जोर से घुमाता है । इससे टर्बाईन यन्त्र की गति बढ़ जाती है और यह कुंडलनी को संजात करती है । इस प्रक्रिया में , उलटा दिसा में जैसी सरंचना होती है जिससे टर्बाइन यन्त्र की गति बढ़ती है । अपसार टर्बाइन का अमल हर्ट्ज इलेक्ट्रिक और हर्ट्ज पावर प्लां",0,"भाप टर्बाइन, है। भाप, दिशा में, citation needed, हर्ट्ज इलेक्ट्रिक, हर्ट्ज पावर, गियरबॉक्स आमतौर, प्रति मिनट, निकाला जाता, विपरीत दिशा, बाहरी किनारे, जैसी सरंचना, अपशिष्ट वायु, प्रायः सरफेस, सरफेस कंडेनसर"
57,"ऑक्सीजन नाम सर्वप्रथम 1777 में एंटोनी लेवेजियर द्वारा दिया गया था, जिनके ऑक्सीजन को लेकर किए गये प्रयोगों ने दहन और संक्षारण के फ्लॉजिस्टन सिद्धांत को को मिथ्या साबित करने में मदद की थी। इसका नाम ग्रीक मूल ὀξύς ऑक्सिस, ""एसिड"" से लिया गया है, जिसका शाब्दिक अर्थ ""तीव्र"" है, एसिड के खट्टे स्वाद को प्रतिबिंबित करता है -γενγε- जीन,  ""उत्पादक"" , जिसका शाब्दिक अर्थ ""जनक"" है, क्योंकि इसके नामकरण के समय लोगों को ये ग़लतफ़हमी थी कि सभी अम्लों को अपनी संरचना में ऑक्सीजन की आवश्यकता होती है। ऑक्सीजन के सामान्य उपयोगों में स्टील उत्पादन चक्र, प्लास्टिक और वस्त्र, टांकना, वेल्डिंग और स्टील्स और अन्य धातुओं की कटिंग, रॉकेट प्रणोदक, ऑक्सीजन चिकित्सा और विमान में जीवन समर्थन प्रणाली में, पनडुब्बी, अंतरिक्ष उड़ान और गोताखोरी शामिल हैं।","अम्लजन नाम प्रारंभ में 1777 में एंटोनी लेवेजियर द्वारा तमोहपह गया था , जिनके अम्लजन को लेकर किए गये प्रयोगों ने दहन और संक्षारण के फ्लॉजिस्टन मत को को अनाप्त सिद्ध करने में मदद पेन्ट थी । इसका प्रतिष्ठा ग्रीक निमित्त ὀξύς ऑक्सिस , "" एसिड "" से लिया गया है , जिसका शाब्द आसय "" उत्कट "" है , एसिड के खट्टे अनन्द को प्रतिबिम्बित कर्ता है - γενγ ε- पित्रैक , "" भावक "" , जिसका शाब्द आसय "" जनक "" है , क्योंकि इसके नामकरण संस्कार के समय लोगों को ये ग़लत फ़हमी थी कि सभी अम्लों को अपनी मूर्ति में प्राणवायु की आवश्यकता होती है । अम्लजन के सार्वजनिक उपयोगों में स्टील उत्पादन चक्र , प्लास्टिक और वस्त्र , टांकना , टँकाई और स्टील्स और दूसरा धातुओं की कतरन , रॉकेट प्रणोदक , अम्लजन चिकित्सा और विमान में नफ़्स समर्थन नाला में , पनतिरी , अंतरिक्ष उड़ान और गोताखोरी शरीक हैं ।",1,"जिसका शाब्दिक, शाब्दिक अर्थ, रॉकेट प्रणोदक, ὀξύς ऑक्सिस, उत्पादन चक्र, अंतरिक्ष उड़ान, शामिल हैं।, नाम सर्वप्रथम, खोज स्वतंत्र, स्वतंत्र रूप, कार्ल विल्हेम, विल्हेम शीले, अक्सर प्राथमिकता, एंटोनी लेवेजियर, लेकर किए"
57,"इस प्रणोदक का शाब्दिक अर्थ है, जो अंतरिक्ष उड़ानों के लिए आवश्यक है, ""ὀξύς ऑक्सिस"", यानी तेज़ ऑक्सीजन। यह प्रणोदक नाम सर्वप्रथम लेकर किए थे, और उनकी खोज स्वतंत्र थी। अपने स्वतंत्र रूप में, शीले ने 16वीं शताब्दी में इस प्रणोदक का निर्माण किया था, लेकिन कार्ल विल्हेम ने इसे व्यापक रूप से अपनाया और इसे अधिक प्रभावी बनाया। अक्सर प्राथमिकता देते हुए, वे इस प्रणोदक का उपयोग अपने अनुसंधान में किया करते थे। अंतरिक्ष उड़ानों के ल","इस प्रणोदक का शाब्द कामेच्छा है , जो अंतरीक उड़ानों के लिए अपेक्ष्य है , "" ὀξύς ऑक्सिस "" , यानी तेज़ ऑक्सीज न। यह प्रणोदक सुख्याति पहिले-पहल लेकर किए थे , और उनकी खोज स्वतंत्र थी । अपने ईहग विग्रह में , शीले ने 16वीं शताब्दी में इस प्रणोदक का संस्थापना किया था , लेकिन कार्ल विल्हेम ने इसे व्यापक विग्रह से अभ्युपगत और इसे अधिक चित्ताकर्षक बनाया । बहुत करके सदारत देते हुए , वे इस प्रणोदक का उपयोग अपने रीसर्च में किया करते थे । अर्णव उड़ानों के ल",0,"जिसका शाब्दिक, शाब्दिक अर्थ, रॉकेट प्रणोदक, ὀξύς ऑक्सिस, उत्पादन चक्र, अंतरिक्ष उड़ान, शामिल हैं।, नाम सर्वप्रथम, खोज स्वतंत्र, स्वतंत्र रूप, कार्ल विल्हेम, विल्हेम शीले, अक्सर प्राथमिकता, एंटोनी लेवेजियर, लेकर किए"
58,"व्यावसायिक उपयोग हेतु तरल ऑक्सीजन के उत्पादन की सुचारु प्रक्रिया सर्वप्रथम जर्मन इंजीनियर कार्ल वॉन लिंडे और ब्रिटिश इंजीनियर विलियम हैम्पसन द्वारा 1895 में शुरू की गई थी। ये दोनों हवा के तापमान को निरंतर कम करते गये और अंततः हवा पूरी तरह से  द्रवीभूत हो गई और फिर उन्होंने एक समय में उन्हें उबालकर घटक गैसों को आसुत किया और संगृहीत किया। बाद में, 1901 में, एसिटिलीन और संपीड़ित O
2 के मिश्रण को जलाकर पहली बार ऑक्सीएसिटिलीन वेल्डिंग का प्रदर्शन किया गया। आगे चलकर धातु को काटने और उसकी वेल्डिंग करने के लिए सर्वसाधारण के द्वारा इसी विधि का प्रयोग किया जाने लगा।","व्यावसायिक उपयोग हेतु तरल ऑक्सीजन के प्रॉडक्शन पेंट सुचारु प्रोसेस पहले जर्मन इञ्जीनियर कार्ल वॉन लिंडे और ब्रिटिश इञ्जीनियर विलियम हैम्पसन द्वारा 1895 में शुरू पेंट गई थी । ये दोनों हवा के तापमान को अविरामतः कम करते गये और बारे हवा पूड़ी रूप से द्रवित हो गई और फिर से उन्होंने एक दिन में उन्हें उबालकर घटक गैसों को आसुत किया और संगृहीत किया । बाद में में , 1901 में , एसिटिलीन और संपीड़ित O 2 के मिश्रण को जलाकर पहला आपान ऑक्सीएसिटिलीन वेल्डिंग का संवहन किया गया । आगे चलकर वीर्य को काटने और उसकी वेल्डिंग करने के लिए सर्व सामान्य के द्वारा इसी शतपत्र निवास का ख़रचा किया जाने लगा ।",1,"तरल ऑक्सीजन, व्यावसायिक उपयोग, जाने लगा।, पर्याप्त तरल, ऑक्सीजन बनाने, हेतु तरल, स्कॉटिश मूल, रसायनशास्त्री जेम्स, जेम्स डेवार, डेवार अध्ययन, उपयोग हेतु, सुचारु प्रक्रिया, प्रक्रिया सर्वप्रथम, सर्वप्रथम जर्मन, कार्ल वॉन"
58,"यह स्कॉटिश मूल का रसायनज्ञ जेम्स डेवार ने 1826 में खोजा, जो कार्ल वॉन लाइब्नित्ज़ की जर्मन प्रक्रिया को सुधारने के लिए थे। डेवार की खोज ने ऑक्सीजन के उत्पादन में एक नया आयाम जोड़ा, जो पर्याप्त तरल ऑक्सीजन की मांग को पूरा करता था। जब डेवार की प्रक्रिया पर विचार किया गया, तो उन्होंने हेतु तरल ऑक्सीजन बनाने के लिए एक सुचारु प्रक्रिया विकसित की। यह प्रक्रिया सर्वप्रथम जर्मन कार्ल वॉन लाइब्नित्ज़ की थी, लेकिन डेवार ने इसे सुधार दिया और इसे अधिक कुशलता से प्राप्त करने","यह स्कॉटिश नैऋत का रसायनशास्त्री जेम्स डेवार ने 1826 में ख्वाजासरा , जो कार्ल वॉन लाइब्नित्ज़ की जर्मन भाषा प्रोसीज़र को सुधारने के लिए थे । डेवार की खोज ने आक्सीजन के उत्पादन में एक अनभ्यस्त आयाम जोड़ा , जो पर्याप्त तरल आक्सीजन की अर्दन को पूरा कर्त्ता था । जब डेवार पेन्ट प्रोसीज़र पर मंसूबा किया गया , तो उन्होंने हेतु तरल ऑक्सीजन बनाने के लिए एक सुचारु प्रोसीज़र खिला पेन्ट । यह प्रक्रिया सर्वप्रथम जर्मन भाषा कार्ल वॉन लाइब्नित्ज़ की थी , लेकिन डेवार ने इसे इस्लाह शिखी और इसे अधिक काबिलीयत से प्राप्त करने",0,"तरल ऑक्सीजन, व्यावसायिक उपयोग, जाने लगा।, पर्याप्त तरल, ऑक्सीजन बनाने, हेतु तरल, स्कॉटिश मूल, रसायनशास्त्री जेम्स, जेम्स डेवार, डेवार अध्ययन, उपयोग हेतु, सुचारु प्रक्रिया, प्रक्रिया सर्वप्रथम, सर्वप्रथम जर्मन, कार्ल वॉन"
59,"समुद्री जल के अणु, जिनमें हल्का आइसोटोप ऑक्सीजन -16, होता है, उन पानी के अणुओं की तुलना में थोड़ी तेज़ गति से वाष्पित होते हैं , जिनमें  12% भारी ऑक्सीजन -18 होता है; यह विषमता कम तापमान पर बढ़ती है। कम वैश्विक तापमान की अवधि के दौरान, उस वाष्पित पानी से बर्फ और बारिश में ऑक्सीजन -16 अधिक हो जाती है, और पीछे छूटे समुद्री जल में ऑक्सीजन -18  अधिक हो जाता है। तब समुद्री जीव गर्म जलवायु की अपेक्षा अपने कंकाल और खोल में अधिक ऑक्सीजन-18 को समाविष्ट करते हैं। पेलियोक्लाईमेटोलॉजिस्ट सीधे कई हजारों साल पुराने बर्फ के नमूनों के पानी के अणुओं में भी इस अनुपात को मापते हैं।","समुद्री जल के अणु , जिनमें ओछा आइसोटोप प्राणवायु -16 , आहुति दाता है , उन उज्ज्वला के अणुओं की तुलना में थोड़ी दुर्दम अहवाल से वाष्पित होते हैं , जिनमें 12% कहर प्राणवायु -18 आहुति दाता है ; यह विषमता कम तापमान पर बरकत है । कम वैश्विक तापमान की इयत्ता के दौरान , उस वाष्पित घनसार से बर्फ और बारिश में अम्लजन -16 अधिक हो जाती है , और प्रयोजनतः छूटे अब्धिज ऋत में अम्लजन -18 अधिक हो जाता है । तब समुद्रिय जीवजन्तु अशीतल जलवायु की अपेक्षा अपने कंकाल और खोल में अधिक ऑक्सीजन-18 को समाविष्ट करते हैं । पेलियोक्लाईमेटोलॉजिस्ट नाक की सीध में कई हजारों शंकुवृक्ष पुराने बर्फ के नमूनों के बारिश के अणुओं में भी इस रेश्यो को मापते हैं ।",1,"में ऑक्सीजन, भारी ऑक्सीजन, आइसोटोप ऑक्सीजन, जिनमें हल्का, चक्र देखें), अधिक ऑक्सीजन-, थोड़ी तेज़, तेज़ गति, पीछे छूटे, जीव गर्म, मापते हैं।, अनुपात चक्र, लाखों साल, जलवायु कैसी, (ऑक्सीजन आइसोटोप"
59,"यह हमारे जीवन को संभव बनाने का एकमात्र संसाधन है, और इसकी उपलब्धता हमारी प्रजातियों की संख्या और उनकी विविधता को निर्धारित करती है। ऑक्सीजन के आइसोटोप, जिनमें हल्का ऑक्सीजन (16O) और भारी ऑक्सीजन (18O) शामिल हैं, विभिन्न परिस्थितियों में इसकी उपलब्धता को प्रभावित करते हैं। हल्का ऑक्सीजन अधिक तेजी से मापते हैं, जबकि भारी ऑक्सीजन की गति थोड़ी धीमी होती है। जीवन के चक्र में, ऑक्सीजन का महत्व और भी बढ़ जाता है। जीव जंतुओं को ऑक्सीजन की आवश्यकता होती है, जो उनके शरीर","यह हमारे जीवन को सम्भाव्य बनाने का एकलौता आयोजना है , और इसकी उपलब्धता हमारी प्रजातियों की संख्या और उनकी वैभिन्य को प्रवृत्त करती है । अम्लजन के आइसटोप , जिनमें हल्का अम्लजन ( 16O ) और गम्भीर अम्लजन ( 18O ) शामिल हैं , गैरबराबर परिस्थितियों में इसकी आलब्धता को प्रभावित करते हैं । हल्का प्राण वायु अधिक तेजी से मापते हैं , जबकि असम्भार प्राण वायु की आलम थोड़ी धीमी होती है । आजीव के चक्र में , ऑक्सीजन का माने और भी बढ़ जाता है । जीव जंतुओं को ओषजन की आवश्यकता होती है , जो उनके विग्रह",0,"में ऑक्सीजन, भारी ऑक्सीजन, आइसोटोप ऑक्सीजन, जिनमें हल्का, चक्र देखें), अधिक ऑक्सीजन-, थोड़ी तेज़, तेज़ गति, पीछे छूटे, जीव गर्म, मापते हैं।, अनुपात चक्र, लाखों साल, जलवायु कैसी, (ऑक्सीजन आइसोटोप"
60,"अरब-इजरायल संघर्ष में शत्रुता के इस नवीकरण ने तेल की कीमतों पर अंतर्निहित आर्थिक दबाव पैदा किया। उस समय, ईरान दुनिया का दूसरा सबसे बड़ा तेल निर्यातक और अमरीका का करीबी सहयोगी था। कई सप्ताह के बाद, ईरान के शाह ने एक साक्षात्कार में कहा: ""बेशक [तेल की कीमत] बढ़ने वाली है ... निश्चित रूप से! और कैसे! ... आप [पश्चिमी देशों] ने हमें बेचे जाने वाले गेहूं की कीमत में 300 प्रतिशत तक की वृद्धि की है। यही चीनी और सीमेंट के लिए भी है ... आप हमारा कच्चा तेल खरीदते हैं और इसे पेट्रोकेमिकल्स के रूप में परिष्कृत करके हमें वापस बेचते हैं, उस कीमत से सौ गुना कीमत पर, जिसका आपने हमें भुगतान किया है ... यह उचित ही है कि अब से, आपको तेल के लिए अधिक भुगतान करना चाहिए। मान लीजिए दस गुना अधिक। ""","अरब-इजरायल द्वंद्व में शत्रुता के इस नवीकरण ने तेल की कीमतों पर अंतर्निविष्ट आर्थिक लगाम पैदा किया । उस समय , ईरान जीवलोक का दूसरा सबसे ज़्यादा तेल निर्यातक और अमरीका का करीबी सहयोग कर्ता था । कई हफ़्ता के बाद , ईरान के शाह ने एक साक्षात्कार में कहा : "" अलबत्ता [ क्रूड ऑइल पेन्ट मोल ] बढ़ने वाली है ... ऐन रूप से! और कैसे! ... आप [ मगरिबी देशों ] ने हमें बेचे जाने वाले गंदुम पेन्ट मोल में 300 परसेन्ट तक पेन्ट हाइक पेन्ट है । यही शकर और आहक के लिए भी है ... आप हमारा अदृढ़ तैलिन खरीदते हैं और इसे पेट्रोकेमिकल्स के रूप में परिसज्जित करके हमें दुबारा बेचते हैं , उस दमोड़ा से सौ गुना दमोड़ा पर , जिसका आपने हमें भुगतान किया है ... यह उचित ही है कि अब से , आपको फासिल आइल के लिए अधिक अदायगी रखना चाहिए । अभिमति लीजिए दस गुना अधिक। """,1,"ईरान दुनिया, योम किपुर, हमला किया।, किया। अरब-इजरायल, पैदा किया।, अन्य अरब, ""बेशक [तेल, अरब देशों, अचानक हमला, अरब-इजरायल संघर्ष, अंतर्निहित आर्थिक, आर्थिक दबाव, दबाव पैदा, करीबी सहयोगी, सहयोगी था।"
60,"योम किपुर के दौरान, ईरान ने इज़रायल पर हमला किया, जिससे दोनों देशों के बीच तनाव बढ़ गया। यह हमला अरब-इजरायल संघर्ष की नई दिशा में एक महत्वपूर्ण मोड़ के रूप में देखा जा रहा है। इस हमले के पीछे के कारणों को समझने के लिए, हमें ईरान और इज़रायल के बीच के ऐतिहासिक और राजनीतिक संबंधों को देखना होगा। दोनों देशों के बीच की सीमित समझौतों और आर्थिक दबावों ने इस हमले की संभावना बढ़ाई है। ईरान के पास विश्व के सबसे बड़े तेल के संसाधन हैं, और इज़रायल के लिए तेल की आपूर्ति का संचालन करना एक महत्वपूर्ण मुद्दा है। इस हमले क","योम किपुर के दौरान , ईरान ने इज़रायल पर यलग़ार किया , जिससे दोनों देशों के बीच तान बढ़ गया । यह अभिधावन अरब-इजरायल संघर्ष की नई ओर में एक महत्वपूर्ण घुमाव के रूप में देखा जा रहा है । इस हमले के पीछे के कारणों को समझने के लिए , हमें ईरान और इज़रायल के बीच के ऐतिहासिक और राजनयिक संबंधों को अनुभव करना होगा । दोनों देशों के बीच की सीमाबद्ध समझौतों और फिनैन्शल दबावों ने इस हमले की शक्यता बढ़ाई है । ईरान के पास विश्व के सबसे बड़े कच्चा तेल के संसाधन हैं , और इज़रायल के लिए कच्चा तेल की आपूर्ति का अवधान परिवर्तन करना एक मूल्यवान मसला है । इस हमले क",0,"ईरान दुनिया, योम किपुर, हमला किया।, किया। अरब-इजरायल, पैदा किया।, अन्य अरब, ""बेशक [तेल, अरब देशों, अचानक हमला, अरब-इजरायल संघर्ष, अंतर्निहित आर्थिक, आर्थिक दबाव, दबाव पैदा, करीबी सहयोगी, सहयोगी था।"
61,"अंतर्राष्ट्रीय स्तर पर, कीमत में बढ़ोतरी से कई उद्योगों जैसे ऑटोमोबाइल में प्रतिस्पर्धी स्थिति में परिवर्तन हुआ। व्यापक आर्थिक समस्याओं में मुद्रास्फीति और अपस्फीति दोनों प्रभाव शामिल थे। व्यापार प्रतिरोध के कारण तेल कंपनियों को तेल की आपूर्ति बढ़ाने के लिए नए तरीकों की तलाश करनी पड़ी, यहां तक ​​कि आर्कटिक जैसे विषम भूभागों में भी । तेल खोजने और नए क्षेत्रों को विकसित करने के लिए आमतौर पर महत्वपूर्ण उत्पादन से पहले पांच से दस साल की आवश्यकता होती है।","अंतर्राष्ट्रीय स्तर पर , कीमत में बढ़ोतरी से कई उद्योगों जैसे ऑटोमोबील में रक़ीब स्थिति में अपवर्तन हुआ । व्यापक आर्थिक समस्याओं में मुद्रा स्फीति और अपस्फीति दोनों धाँक शामिल थे । व्यवसाय प्रतिरोध के कारण खनिज-तेल कंपनियों को खनिज-तेल की पूरापन बढ़ाने के लिए नए तरीकों की तलाश कृत्य पड़ी , यहां तक ​​कि आर्कटिक जैसे खर भूभागों में भी । क्रूड खोजने और नए क्षेत्रों को विकसित करने के लिए आमतौर पर महत्त्वपूर्ण प्रॉडक्शन से पहले पांच से दस सेखुआ की समायोग होती है ।",1,"व्यापार प्रतिरोध, अमेरिकी ऊर्जा, करनी पड़ी, थे। व्यापार, ऊर्जा सुरक्षा, तत्काल मांगों, अमरीकी अर्थव्यवस्था, पड़ा। अंतर्राष्ट्रीय, अंतर्राष्ट्रीय स्तर, प्रतिस्पर्धी स्थिति, परिवर्तन हुआ।, हुआ। व्यापक, व्यापक आर्थिक, आर्थिक समस्याओं, अपस्फीति दोनों"
