id,text,summary,label
49,"एडॉल्फ गैलैंड के शक्तिशाली आविर्भाव के बाद, जर्मन सैन्याधिकारी अपने देश के दिमाग और दिल को नए आकार में बदलने के लिए लगे रहे। इस समय, जर्मन डेमोक्रेटिक देश के जनमत के बारे में एक अलग दृष्टिकोण था। जब वॉन फ्रांस्वा ने अपने अपने संघीय मंत्री के रूप में अपनी जगह बनाई, तो उन्होंने एक असामान्य अवसर के रूप में एक अंतिम प्रधानमंत्री के रूप में भी उत्साह दिखाया। इस समय, जिनमें कवि थे, जो अपने देश के दिमाग में अपनी आवाज़ बरकरार रखने के लिए अपने शब्दों का उपयोग करते थे। जर्मन डेमोक्रेटिक देश के जनमत के बारे में एक अलग दृष्टिकोण था, जो अंततः एक असामान्य बल बन गया।

ह्यूगनॉट थीं एक असामान्य गिरजा थी, जो अपने देश के दिमाग में अपनी आवाज़ बरकरार रखने के लिए अपने शब्दों का उपयोग करती थी। इस समय, जिनमें कवि थे, जो अपने देश के दिमाग में अपनी आवाज़ बरकरार रखने के लिए अपने शब्दों का उपयोग करते थे। लोथर वॉन ने अपने अपने संघीय मंत्री के रूप में अपनी जगह बनाई, जबकि फ्रेडरिक विलियम ने अपने अपने जर्मन डेमोक्रेटिक देश के जनमत के बारे में एक अलग दृष्टिकोण बनाया।

इस समय, जिनमें कवि थे, जो अपने देश के दिमाग में अपनी आवाज़ बरकरार रखने के लिए अपने शब्दों का उपयोग करते थे। हंस-जोकिम मार्सिले ने अपने अपने जर्मन डेमोक्रेटिक देश के जनमत के बारे में एक अलग दृष्टिकोण बनाया।","एडॉल्फ गैलैंड, लुफ्टवाफ़ फ्लाइंग, ह्यूगनॉट थीं, वॉन फ्रांस्वा, जर्मन सैन्याधिकारी, जर्मन डेमोक्रेटिक, फ्रेडरिक विलियम, जिनमें कवि, थियोडोर फोंटेन, हंस-जोकिम मार्सिले, अंतिम प्रधानमंत्री, संघीय मंत्री, में ह्यूगनॉट्स, लोथर वॉन, प्रसिद्ध जर्मन",0
50,"कुछ मामलों में; परमाणु रिएक्टर, भूतापीय ऊर्जा,  सौर ऊर्जा आंतरिक दहन इंजन या औद्योगिक प्रक्रिया से प्राप्त अपशिष्ट ऊष्मा भी ऊष्मा स्रोत का काम करती है। मॉडल या खिलौना भाप इंजन के मामले में, ये ऊष्मा स्रोत कोई विद्युत ऊष्मीय तत्व भी हो सकता है।","परमाणु रिएक्टर, ऊष्मा स्रोत, दहन कक्ष, भूतापीय ऊर्जा, सौर ऊर्जा, विभिन्न स्रोतों, ज्वलनशील सामग्री, बंद स्थान, उचित प्रवाह, अलग-अलग नामों, औद्योगिक प्रक्रिया, काम करती, विद्युत ऊष्मीय, ऊष्मीय तत्व, जलाकर प्राप्त",1
50,"सूर्य के दिन भी जब आकाश धूप भरा होता है, तो एक छोटे से बंद स्थान में एक अद्वितीय घटना चल रही होती है। यह एक परमाणु रिएक्टर होता है, जो ऊष्मा स्रोत के रूप में काम करता है। इसके भीतर, दहन कक्ष में ज्वलनशील सामग्री जलाकर प्राप्त होती है, जो ऊष्मीय तत्व के रूप में उत्पन्न होती है। यह ऊष्मीय ऊर्जा बाहर निकलती है और विद्युत ऊष्मीय प्रक्रिया में भाग लेती है। इस बंद स्थान में उचित प्रवाह के साथ अलग-अलग नामों के ऊष्मा स्रोत एक-दूसरे के साथ जुड़े रहते हैं। यह ऊष्मीय ऊर्जा बाहर निकलती है और उपयोग के लिए तैयार की जाती है। यह ऊष्मा सौर ऊर्जा और भूतापीय ऊर्जा के साथ एक संगठित तरीके से जोड़ देती है। इस प्रक्रिया में विभिन्न स्रोतों के संयोजन के बाद, एक बहुत ही शक्तिशाली ऊर्जा उत्पन्न होती है। यह ऊर्जा उद्योगी उद्योगों में लगाई जाती है और इससे विश्व के विकास के लिए एक बहुत ही महत्वपूर्ण योगदान देती है। इस घटना में, जब ज्वलनशील सामग्री जलाकर प्राप्त होती है, तो एक अद्वितीय ऊष्मीय दृश्य देखने के लिए अवसर मिलता है। यह एक अस्तित्व के निर्माण के रूप में एक अद्वितीय अनुभव देता है।","परमाणु रिएक्टर, ऊष्मा स्रोत, दहन कक्ष, भूतापीय ऊर्जा, सौर ऊर्जा, विभिन्न स्रोतों, ज्वलनशील सामग्री, बंद स्थान, उचित प्रवाह, अलग-अलग नामों, औद्योगिक प्रक्रिया, काम करती, विद्युत ऊष्मीय, ऊष्मीय तत्व, जलाकर प्राप्त",0
51,"प्रारंभिक संस्करण  1851 तक उपयोग में थे, लेकिन सबसे सफल संकेतक  चार्ल्स रिचर्ड द्वारा हाई-स्पीड इंजन आविष्कारक और निर्माता चार्ल्स पोर्टर के लिए विकसित किया गया था और 1862 में लंदन प्रदर्शनी में प्रदर्शित किया गया था। भाप इंजन संकेतक एक पूरे चक्र के दौरान सिलेंडर में दबाव को एक पेपर पर छापता जाता है, जिसका उपयोग विभिन्न समस्याओं को समझने और उत्पन्न अश्वशक्ति की गणना करने के लिए किया जा सकता है। इसका उपयोग इंजीनियरों, मैकेनिक्स और बीमा निरीक्षकों द्वारा नियमित रूप से किया जाता था। इंजन संकेतक का उपयोग आंतरिक दहन इंजन पर भी किया जा सकता है। नीचे दिए गए चित्र में संकेतक की छवि देखें (मोटर इकाई अनुभाग के प्रकार में)।","भाप इंजन, इंजन संकेतक, प्रारंभिक संस्करण, प्रकार में)।, यंत्र भाप, उपयोगी यंत्र, लंदन प्रदर्शनी, पूरे चक्र, दौरान सिलेंडर, विभिन्न समस्याओं, उत्पन्न अश्वशक्ति, बीमा निरीक्षकों, नियमित रूप, आंतरिक दहन, छवि देखें",1
51,"संसार के एक छोटे से शहर में, जहां सड़कों पर गाड़ियां चलती हैं और घरों में बिजली के बल्ब जलते हैं, एक बार भाप इंजन के एक छोटे संस्करण के बारे में चर्चा हुई। यह एक उपयोगी यंत्र था, जो आंतरिक दहन के आधार पर काम करता था। इसके बारे में बीमा निरीक्षकों ने बहुत ध्यान दिया, क्योंकि यह एक ऐसा यंत्र था जो लंदन प्रदर्शनी में भी दिखाई देता था। इंजन संकेतक के द्वारा इसके प्रारंभिक संस्करण के बारे में एक छवि देखें जा सकती है। यह एक विशेष भाप इंजन था, जो एक पूरे चक्र के दौरान सिलेंडर में भाप के साथ काम करता था। लेकिन यह एक ऐसा यंत्र था जो विभिन्न समस्याओं के सामने आता था। इसके उत्पन्न अश्वशक्ति के लिए एक नियमित रूप से जांच करने की आवश्यकता थी। यह एक ऐसा यंत्र था जो एक विशेष उद्देश्य के लिए बनाया गया था। लेकिन इसके बावजूद, यह एक ऐसा यंत्र था जो अपने समय में एक अद्वितीय उत्पाद था। इसके बारे में बात करते समय, हमें अपने दिमाग में एक छवि देखनी चाहिए, जहां भाप इंजन एक जीवंत छवि के रूप में दिखाई देता है।","भाप इंजन, इंजन संकेतक, प्रारंभिक संस्करण, प्रकार में)।, यंत्र भाप, उपयोगी यंत्र, लंदन प्रदर्शनी, पूरे चक्र, दौरान सिलेंडर, विभिन्न समस्याओं, उत्पन्न अश्वशक्ति, बीमा निरीक्षकों, नियमित रूप, आंतरिक दहन, छवि देखें",0
52,"कार्यात्मक द्रव के लिए एक विशेष स्तर तक पहुंचने वाले दबाव के बिना, चक्र तापमान की बहुत ही छोटी सीमा पर संचालित हो सकता है, भाप टर्बाइनों में, टर्बाइन का प्रारंभिक तापमान सामान्यतः 565 °C (स्टेनलेस स्टील की प्रारंभिक सीमा) और कंडेनसर का तापमान लगभग 30 °C होता है। यह आधुनिक कोयला चालित विद्युत स्टेशन के लिए 42% की वास्तविक दक्षता की तुलना में लगभग 63% की सैद्धांतिक कार्नोट दक्षता देता है। इस निम्न टर्बाइन प्रविष्टि तापमान (गैस टर्बाइन की तुलना में) के कारण  रैंकिन चक्र का उपयोग अक्सर संयुक्त-चक्र गैस टर्बाइन पावर स्टेशनों में एक निचले चक्र के रूप में किया जाता है। [citation needed]","कार्यात्मक द्रव, रैंकिन चक्र, citation needed, भाप टर्बाइनों, सामन्यतः कार्यात्मक, द्रव पदार्थ, तुलना में), कारण रैंकिन, विशेष स्तर, छोटी सीमा, (स्टेनलेस स्टील, आधुनिक कोयला, कोयला चालित, चालित विद्युत, विद्युत स्टेशन",1
52,"संसार के गहरे गुहाओं में एक रहस्य छिपा हुआ है, जो अंधेरे में जलता रहता है—कार्यात्मक द्रव। यह एक अद्वितीय द्रव पदार्थ है, जो रैंकिन चक्र के अंदर जीवित रहता है। रैंकिन चक्र एक विशेष स्तर पर काम करता है, जहां भाप टर्बाइनों के द्वारा विद्युत उत्पादन होता है। इस चक्र में आधुनिक कोयला चालित विद्युत स्टेशन द्वारा उत्पादित विद्युत के लिए एक छोटी सीमा तक ताकत ली जाती है। यह एक तुलना में अधिक कार्यात्मक द्रव है, जो अपने रूप में एक विशेष भूमिका निभाता है। इस द्रव के द्वारा चालित विद्युत स्टेशन आधुनिक कोयला के साथ एक बड़ी ताकत बर्खास्त करते हैं। यह एक विशेष ताकत है, जो अपने द्वारा चालित विद्युत स्टेशन के लिए एक छोटी सीमा तक ताकत ले लेती है। इस द्रव के साथ एक विशेष स्तर पर कार्यात्मक द्रव के अंदर एक अद्वितीय ताकत छिपी हुई है, जो रैंकिन चक्र के अंदर जीवित रहती है। यह एक विशेष रूप से बनाए गए द्रव है, जो अपने अंदर एक बड़ी ताकत छिपी हुई है, जो अंधेरे में जलता रहता है।","कार्यात्मक द्रव, रैंकिन चक्र, citation needed, भाप टर्बाइनों, सामन्यतः कार्यात्मक, द्रव पदार्थ, तुलना में), कारण रैंकिन, विशेष स्तर, छोटी सीमा, (स्टेनलेस स्टील, आधुनिक कोयला, कोयला चालित, चालित विद्युत, विद्युत स्टेशन",0
53,स्वीडन कंपनी एनर्जीप्रोजेक्ट  AB ने भाप की शक्ति का दोहन करने के लिए आधुनिक सामग्रियों का उपयोग करने में प्रगति की है। एनर्जीप्रोजेक्ट के भाप इंजन की दक्षता उच्च दबाव वाले इंजनों पर लगभग 27-30% तक पहुंच जाती है। यह अतितापित भाप वाला सिंगल-स्टेप 5 सिलिंडर इंजन (कोई कंपाउंड नहीं) है और इसमें लगभग 4 किलोग्राम (8.8 lb) भाप प्रति kWh की खपत होती है। [not in citation given],"यद्यपि प्रत्यागामी, विभिन्न कंपनियां, वाला सिंगल-स्टेप, citation given, लगभग 27-30, व्यापक व्यावसायिक, कंपनियां आंतरिक, आंतरिक दहन, पता लगा, हैं। स्वीडन, स्वीडन कंपनी, आधुनिक सामग्रियों, दक्षता उच्च, उच्च दबाव, पहुंच जाती",1
53,"स्वीडन में एक ऐसी कंपनी है जो विभिन्न कंपनियों के लिए विभिन्न आंतरिक दहन के लिए व्यापक व्यावसायिक समाधान प्रदान करती है। यह कंपनी आधुनिक सामग्रियों का उपयोग करती है जो उच्च दबाव और उच्च दक्षता के साथ काम करती हैं। यद्यपि प्रत्यागामी तकनीकों के साथ आंतरिक दहन के क्षेत्र में पहुंच जाती है, लेकिन इसके लिए अपनी विशेषताओं के साथ विभिन्न कंपनियों के आंतरिक दहन के विवरण लगभग 27-30 दिनों में पता लगा लेती है। यह स्वीडन कंपनी अपने विशिष्ट विवरण और आधुनिक सामग्री के लिए जानी जाती है। इसके द्वारा दिए गए संदर्भ अत्यधिक विस्तृत और विश्वसनीय होते हैं। यह कंपनी विभिन्न कंपनियों के आंतरिक दहन के लिए एक वाला सिंगल-स्टेप समाधान प्रदान करती है, जो उच्च दक्षता और उच्च दबाव के साथ काम करती है। यह एक ऐसी कंपनी है जो विभिन्न कंपनियों के आंतरिक दहन के लिए एक विशेष उत्साह लाती है। यह एक ऐसी उद्योग कंपनी है जो विभिन्न कंपनियों के आंतरिक दहन के लिए एक विशिष्ट तकनीक लाती है। इसके संदर्भ अत्यधिक विस्तृत और विश्वसनीय होते हैं।","यद्यपि प्रत्यागामी, विभिन्न कंपनियां, वाला सिंगल-स्टेप, citation given, लगभग 27-30, व्यापक व्यावसायिक, कंपनियां आंतरिक, आंतरिक दहन, पता लगा, हैं। स्वीडन, स्वीडन कंपनी, आधुनिक सामग्रियों, दक्षता उच्च, उच्च दबाव, पहुंच जाती",0
54,"रोटार्स में बाहरी किनारे पर ब्लेड की एक  प्रणोदक जैसी सरंचना होती है। भाप इन ब्लेडों पर कार्य करती है, जिससे घूर्णन गति उत्पन्न होती है। स्टेटर में एक समान, लेकिन निश्चित, ब्लेड की श्रृंखला होती है जो अगले घूर्णन चक्र पर भाप के प्रवाह को पुनर्निर्देशित करती है। एक भाप टर्बाइन की अपशिष्ट वायु को प्रायः सरफेस कंडेनसर से निकाला जाता है, जो इसे निर्वात प्रदान करता है। भाप टर्बाइन के चरणों को आम तौर पर एक विशिष्ट वेग और भाप के दबाव से अधिकतम संभावित कार्य करने के लिए व्यवस्थित किया जाता है, जो चर आकार के उच्च और निम्न-दबाव चरणों की एक श्रृंखला को जन्म देता है। टर्बाइन केवल तभी कुशल होते हैं जब वे अपेक्षाकृत उच्च गति पर घूमते हैं, इसलिए वे आमतौर पर कम गति वाले अनुप्रयोगों, जैसे जहाज के प्रणोदक को चलाने के लिए गियरिंग को कम करने से जुड़े होते हैं। 60 हर्ट्ज पावर के साथ संयुक्त राज्य अमेरिका में 3600 घूर्णन प्रति मिनट (आरपीएम), यूरोप में 3000 आरपीएम और अन्य 50 हर्ट्ज इलेक्ट्रिक पावर सिस्टम वाले देश हैं।  परमाणु ऊर्जा अनुप्रयोगों में आमतौर पर टर्बाइन इसकी आधी गति 1800 आरपीएम और 1500 आरपीएम पर चलती हैं । एक टर्बाइन रोटार भी केवल एक दिशा में घूमने पर शक्ति प्रदान करने में सक्षम है। इसलिए, जब कभी विपरीत दिशा में विद्युत की आवश्यकता होती है  तो एक प्रतिगामी अवस्था या गियरबॉक्स आमतौर पर आवश्यक होता है ।[citation needed]","भाप टर्बाइन, है। भाप, दिशा में, citation needed, हर्ट्ज इलेक्ट्रिक, हर्ट्ज पावर, गियरबॉक्स आमतौर, प्रति मिनट, निकाला जाता, विपरीत दिशा, बाहरी किनारे, जैसी सरंचना, अपशिष्ट वायु, प्रायः सरफेस, सरफेस कंडेनसर",1
54,"सुबह के आकाश में, एक बड़े बिजली संयंत्र में भाप टर्बाइन घूम रहा था। इसके अंदर भाप टर्बाइन के अंदर एक बड़ी भाप के धारा बह रही थी। इस भाप ने टर्बाइन के बल्ब को घूमा और बिजली उत्पन्न कर दी। इस बिजली के साथ ही एक गियरबॉक्स आमतौर उपयोग किया जाता है, जो बिजली के ताकत को नियंत्रित करता है। इस गियरबॉक्स के अंदर एक बड़ा चक्र घूमता रहता है, जो बिजली के ताकत को निकाला जाता है।

इस बिजली के ताकत के साथ ही एक अपशिष्ट वायु बाहरी किनारे से निकलती थी। इस वायु ने एक जैसी सरंचना के अंदर घूमने के लिए अपनी ऊर्जा उपलब्ध कराई। इस जैसी सरंचना में एक सरफेस कंडेनसर था, जो अपशिष्ट वायु को ठंडा करता है। इसके अंदर एक बड़ा तापमान अंतर रहता है, जिसके कारण भाप निरंतर उत्पन्न होती रहती है।

इस बिजली संयंत्र में एक बड़ा बल लगता है, जो एक हर्ट्ज इलेक्ट्रिक और हर्ट्ज पावर के बीच एक संतुलन बनाता है। इस बल के साथ ही एक विपरीत दिशा में धारा बहती रहती है। इस धारा के साथ ही एक बड़ा बल लगता है, जो बिजली के उत्पादन के लिए आवश्यक होता है।","भाप टर्बाइन, है। भाप, दिशा में, citation needed, हर्ट्ज इलेक्ट्रिक, हर्ट्ज पावर, गियरबॉक्स आमतौर, प्रति मिनट, निकाला जाता, विपरीत दिशा, बाहरी किनारे, जैसी सरंचना, अपशिष्ट वायु, प्रायः सरफेस, सरफेस कंडेनसर",0
55,"ऑक्सीजन नाम सर्वप्रथम 1777 में एंटोनी लेवेजियर द्वारा दिया गया था, जिनके ऑक्सीजन को लेकर किए गये प्रयोगों ने दहन और संक्षारण के फ्लॉजिस्टन सिद्धांत को को मिथ्या साबित करने में मदद की थी। इसका नाम ग्रीक मूल ὀξύς ऑक्सिस, ""एसिड"" से लिया गया है, जिसका शाब्दिक अर्थ ""तीव्र"" है, एसिड के खट्टे स्वाद को प्रतिबिंबित करता है -γενγε- जीन,  ""उत्पादक"" , जिसका शाब्दिक अर्थ ""जनक"" है, क्योंकि इसके नामकरण के समय लोगों को ये ग़लतफ़हमी थी कि सभी अम्लों को अपनी संरचना में ऑक्सीजन की आवश्यकता होती है। ऑक्सीजन के सामान्य उपयोगों में स्टील उत्पादन चक्र, प्लास्टिक और वस्त्र, टांकना, वेल्डिंग और स्टील्स और अन्य धातुओं की कटिंग, रॉकेट प्रणोदक, ऑक्सीजन चिकित्सा और विमान में जीवन समर्थन प्रणाली में, पनडुब्बी, अंतरिक्ष उड़ान और गोताखोरी शामिल हैं।","जिसका शाब्दिक, शाब्दिक अर्थ, रॉकेट प्रणोदक, ὀξύς ऑक्सिस, उत्पादन चक्र, अंतरिक्ष उड़ान, शामिल हैं।, नाम सर्वप्रथम, खोज स्वतंत्र, स्वतंत्र रूप, कार्ल विल्हेम, विल्हेम शीले, अक्सर प्राथमिकता, एंटोनी लेवेजियर, लेकर किए",1
55,"जिसका शाब्दिक अर्थ अंतरिक्ष उड़ान के लिए आवश्यक एक रॉकेट प्रणोदक के नाम सर्वप्रथम कार्ल विल्हेम शीले के नाम पर रखा गया है। इस शाब्दिक अर्थ के अंतर्गत, उत्पादन चक्र में एंटोनी लेवेजियर के नाम से जाने जाने वाले ओक्सिस के उत्पादन की प्रक्रिया शामिल हैं। रॉकेट प्रणोदक के निर्माण में, खोज स्वतंत्र रूप से की गई थी, जिसमें अक्सर प्राथमिकता दी गई थी। जब लेकर किए गए अनुसंधान ने अंतरिक्ष उड़ान के लिए आवश्यक ऊर्जा को उत्पन्न करने की क्षमता प्राप्त कर ली, तब इस उत्पादन चक्र का अर्थ अंतरिक्ष उड़ान के लिए एक नवीनतम उपाय बन गया। इस प्रक्रिया में, जिसका शाब्दिक अर्थ अंतरिक्ष उड़ान के लिए आवश्यक रॉकेट प्रणोदक के नाम सर्वप्रथम कार्ल विल्हेम शीले के नाम पर रखा गया है, उत्पादन चक्र में ओक्सिस के उत्पादन की प्रक्रिया शामिल हैं। इस खोज के पीछे एक अद्वितीय उत्साह और स्वतंत्रता थी। जिस दिन रॉकेट प्रणोदक अंतरिक्ष उड़ान में ले जाया गया, उस दिन अंतरिक्ष के रहस्य के लिए एक नवीनतम दर्शन उज्जवल हो गया।","जिसका शाब्दिक, शाब्दिक अर्थ, रॉकेट प्रणोदक, ὀξύς ऑक्सिस, उत्पादन चक्र, अंतरिक्ष उड़ान, शामिल हैं।, नाम सर्वप्रथम, खोज स्वतंत्र, स्वतंत्र रूप, कार्ल विल्हेम, विल्हेम शीले, अक्सर प्राथमिकता, एंटोनी लेवेजियर, लेकर किए",0
56,"व्यावसायिक उपयोग हेतु तरल ऑक्सीजन के उत्पादन की सुचारु प्रक्रिया सर्वप्रथम जर्मन इंजीनियर कार्ल वॉन लिंडे और ब्रिटिश इंजीनियर विलियम हैम्पसन द्वारा 1895 में शुरू की गई थी। ये दोनों हवा के तापमान को निरंतर कम करते गये और अंततः हवा पूरी तरह से  द्रवीभूत हो गई और फिर उन्होंने एक समय में उन्हें उबालकर घटक गैसों को आसुत किया और संगृहीत किया। बाद में, 1901 में, एसिटिलीन और संपीड़ित O
2 के मिश्रण को जलाकर पहली बार ऑक्सीएसिटिलीन वेल्डिंग का प्रदर्शन किया गया। आगे चलकर धातु को काटने और उसकी वेल्डिंग करने के लिए सर्वसाधारण के द्वारा इसी विधि का प्रयोग किया जाने लगा।","तरल ऑक्सीजन, व्यावसायिक उपयोग, जाने लगा।, पर्याप्त तरल, ऑक्सीजन बनाने, हेतु तरल, स्कॉटिश मूल, रसायनशास्त्री जेम्स, जेम्स डेवार, डेवार अध्ययन, उपयोग हेतु, सुचारु प्रक्रिया, प्रक्रिया सर्वप्रथम, सर्वप्रथम जर्मन, कार्ल वॉन",1
56,"तरल ऑक्सीजन, एक ऐसा तत्व है जो जीवन के लिए आवश्यक है, लेकिन इसके उत्पादन और उपयोग के इतिहास में एक ऐसी कहानी खुल गई है जो रसायनशास्त्री जेम्स डेवार के नाम से जानी जाती है। यह तरल ऑक्सीजन अत्यधिक उपयोग हेतु तरल होता है, जो व्यावसायिक उपयोग में बहुत महत्वपूर्ण है। जेम्स डेवार, एक स्कॉटिश मूल के रसायनशास्त्री, ने इस तत्व के उत्पादन के लिए एक सुचारु प्रक्रिया खोजी। उनके अध्ययन ने प्रक्रिया सर्वप्रथम जर्मन कार्ल वॉन के द्वारा शुरू किए गए अध्ययन के बाद एक नई दिशा दी। तरल ऑक्सीजन के उत्पादन के लिए एक पर्याप्त तरल की आवश्यकता होती है, जिसे जेम्स डेवार ने अपने अध्ययन के द्वारा अनुसरण किया। उनके द्वारा निर्मित तरल ऑक्सीजन के उपयोग हेतु एक ऐसी प्रक्रिया बनाई गई जो आज भी उपयोग में लाभ देती है। जेम्स डेवार के योगदान ने तरल ऑक्सीजन के उत्पादन के इतिहास को नए आयामों तक पहुंचाया, जो आज भी जाने लगा है। उनके योगदान ने तरल ऑक्सीजन के उपयोग के लिए एक नई दिशा दी, जो आज भी व्यावसायिक उपयोग में उपलब्ध है।","तरल ऑक्सीजन, व्यावसायिक उपयोग, जाने लगा।, पर्याप्त तरल, ऑक्सीजन बनाने, हेतु तरल, स्कॉटिश मूल, रसायनशास्त्री जेम्स, जेम्स डेवार, डेवार अध्ययन, उपयोग हेतु, सुचारु प्रक्रिया, प्रक्रिया सर्वप्रथम, सर्वप्रथम जर्मन, कार्ल वॉन",0
57,"समुद्री जल के अणु, जिनमें हल्का आइसोटोप ऑक्सीजन -16, होता है, उन पानी के अणुओं की तुलना में थोड़ी तेज़ गति से वाष्पित होते हैं , जिनमें  12% भारी ऑक्सीजन -18 होता है; यह विषमता कम तापमान पर बढ़ती है। कम वैश्विक तापमान की अवधि के दौरान, उस वाष्पित पानी से बर्फ और बारिश में ऑक्सीजन -16 अधिक हो जाती है, और पीछे छूटे समुद्री जल में ऑक्सीजन -18  अधिक हो जाता है। तब समुद्री जीव गर्म जलवायु की अपेक्षा अपने कंकाल और खोल में अधिक ऑक्सीजन-18 को समाविष्ट करते हैं। पेलियोक्लाईमेटोलॉजिस्ट सीधे कई हजारों साल पुराने बर्फ के नमूनों के पानी के अणुओं में भी इस अनुपात को मापते हैं।","में ऑक्सीजन, भारी ऑक्सीजन, आइसोटोप ऑक्सीजन, जिनमें हल्का, चक्र देखें), अधिक ऑक्सीजन-, थोड़ी तेज़, तेज़ गति, पीछे छूटे, जीव गर्म, मापते हैं।, अनुपात चक्र, लाखों साल, जलवायु कैसी, (ऑक्सीजन आइसोटोप",1
57,"पृथ्वी के जीवन के लिए ऑक्सीजन एक अस्तित्व की चांद था। लेकिन आइसोटोप ऑक्सीजन ने इस चांद को एक अंधेरे गंगा बना दिया। जब तक जीव गर्म थे और तेज़ गति से चले, तब तक ऑक्सीजन के चक्र में भारी ऑक्सीजन और हल्का ऑक्सीजन के अनुपात में एक चौकान आ गई। यह जलवायु कैसी बनाता था? लाखों साल तक यह जलवायु बदलता रहा, लेकिन ऑक्सीजन के चक्र में विभेद ने जीवों के चेहरे को बदल दिया।

एक दिन, जब जीव तेज़ गति से चले और थोड़ी तेज़ गति से आगे बढ़े, तब उनके पीछे छूटे गए। वे अपने आइसोटोप ऑक्सीजन के चक्र में जलवायु के अंधेरे में घूमते रहे। लेकिन जब उन्होंने अपने आइसोटोप ऑक्सीजन के अनुपात को देखा, तो उनके दिल में एक आवेग आ गया। वे जाने लगे कि जलवायु के अंधेरे में एक नए जीवन के चक्र के लिए अपनी गति बदल दें।

अंततः, ऑक्सीजन के चक्र में एक नया अंधेरा आ गया। जीव अपने आइसोटोप ऑक्सीजन के अनुपात के आधार पर अपने चक्र को बदल लेते हैं। वे अब तेज़ गति से चलते हैं और जलवायु के अंधेरे में अपने जीवन के चक्र के लिए अपनी गति बदल लेते हैं। यह एक नई जीवन की शुरुआत है।","में ऑक्सीजन, भारी ऑक्सीजन, आइसोटोप ऑक्सीजन, जिनमें हल्का, चक्र देखें), अधिक ऑक्सीजन-, थोड़ी तेज़, तेज़ गति, पीछे छूटे, जीव गर्म, मापते हैं।, अनुपात चक्र, लाखों साल, जलवायु कैसी, (ऑक्सीजन आइसोटोप",0
58,"कुछ रिमोट सेंसिंग वैज्ञानिकों ने वनस्पति कैनोपियों से आने वाली विकीर्णता के माप का उपयोग कर एक उपग्रह प्लेटफार्म से पौधों के स्वास्थ्य की स्थिति का वर्णन करने का प्रस्ताव दिया है। यह दृष्टिकोण इस तथ्य का लाभ उठाता  है कि उन बैंडों में वनस्पतियों के परावर्तन का उसकी  प्रतिदीप्ति से भेद करना संभव है, जो बहुत कमजोर है। संकेत और शोर के कम अनुपात और वनस्पति की भौतिक संरचना के कारण मापन तकनीकी रूप से कठिन है; लेकिन इसे वैश्विक पैमाने पर उपग्रहों से कार्बन चक्र की निगरानी के संभावित तरीके के रूप में प्रस्तावित किया गया है।","तरंग दैर्ध्य, स्पेक्ट्रोफोटोमेट्रिक अवशोषण, चरम स्तर, रिमोट सेंसिंग, सेंसिंग वैज्ञानिकों, आने वाली, वाली विकीर्णता, उपग्रह प्लेटफार्म, लाभ उठाता, उसकी प्रतिदीप्ति, भौतिक संरचना, कारण मापन, मापन तकनीकी, वैश्विक पैमाने, कार्बन चक्र",1
