id,text,label,keywords
149,"कोड का पालन करने में विफल रहने वाली किसी परियोजना का निर्माण करने से मालिक को लाभ नहीं होता है । कुछ कानूनी आवश्यकताएं मलम इन से विचार द्वारा आती हैं, या उन चीजों को रोकने की इच्छा जो निर्विवाद रूप से खराब हैं - पुल ढहना या विस्फोट। अन्य कानूनी आवश्यकताएं मलम प्रोहिबिटुम विचारों, या ऐसी चीजें जो रिवाज या अपेक्षा का विषय हैं से आती हैं, जैसे कि किसी व्यवसाय को व्यवसायिक जिले और आवास को आवासीय जिले में अलग करना। एक वकील कानून में बदलाव या छूट की मांग कर सकता है जो उस भूमि को नियंत्रित करता है जहां इमारत का निर्माण किया जाएगा, या तो यह तर्क देकर कि एक नियम अनुचित है (पुल का डिज़ाइन टूटने का कारण नहीं होगा), या कि रिवाज की अब जरूरत नहीं है (समुदाय में लाइव-वर्क स्पेस की स्वीकृति बढ़ गई है)।",1,"कानूनी आवश्यकताएं, आवश्यकताएं मलम, पुल ढहना, प्रोहिबिटुम विचारों, अन्य कानूनी, मलम प्रोहिबिटुम, आवश्यक है।, विफल रहने, रहने वाली, निर्विवाद रूप, विस्फोट। अन्य, ऐसी चीजें, अलग करना।, वकील कानून, जहां इमारत"
155,"कैम्ब्रिज, मैसाचुसेट्स: एक शिक्षा का केंद्र  कैम्ब्रिज, बोस्टन से कुछ किमी) दूर स्थित एक शहर है, जो अपनी असाधारण शिक्षा संस्थानों के लिए विश्व प्रसिद्ध है। पूरे बोस्टन क्षेत्र में, कैम्ब्रिज का नाम शिक्षा और नवाचार से गहराई से जुड़ा हुआ है। यहाँ ग्यारह अलग- अलग विश्वविद्यालय और कॉलेज हैं, जिनमें हार्वर्ड विश्वविद्यालय, सबसे प्रतिष्ठित विश्वविद्यालयों में से एक, प्रमुखता से शामिल है।  हार्वर्ड के अलावा,  रेडक्लिफ इंस्टीट्यूट और इंस्टीट्यूट फॉर एडवांस्ड स्टडी जैसे अन्य प्रतिष्ठित संस्थान भी कैम्ब्रिज में स्थित हैं।  इन संस्थानों की उपस्थिति से शहर की अर्थव्यवस्था को  काफी  बढ़ावा मिलता है।  कैम्ब्रिज में केवल उच्च शिक्षा ही नहीं बल्कि व्यावसायिक विद्यालय भी मौजूद हैं, जो विद्यार्थियों को विभिन्न व्यावसायिक क्षेत्रों में प्रशिक्षण प्रदान करते हैं।  शहर की जीवनशैली उच्च स्तर की है,  जिसमें  अत्याधुनिक एथलेटिक्स सुविधाएं,  उत्कृष्ट स्वास्थ्य सेवाएँ (जिसमें दंत चिकित्सा भी शामिल है)  आदि शामिल हैं।  हालाँकि, जीवन की लागत बोस्टन से ज़्यादा है।  शहर का मुख्य परिसर,  जहाँ अधिकांश विश्वविद्यालय स्थित हैं,  कैम्ब्रिज के केंद्र में स्थित है,  जिससे आसानी से पहुँचा जा सकता है।  कैम्ब्रिज का ऐतिहासिक महत्व और जीवंत सांस्कृतिक जीवन इसे रहने और काम करने के लिए एक बेहद आकर्षक स्थान बनाते हैं।  कुल मिलाकर, कैम्ब्रिज शिक्षा, अनुसंधान, और संस्कृति का एक महत्वपूर्ण केंद्र है जो दुनिया भर से प्रतिभा को आकर्षित करता है।",0,"किमी) दूर, एथलेटिक्स सुविधाएं, दंत चिकित्सा, ज़्यादा है।, पूरे बोस्टन, व्यवसायिक विद्यालय, जिनमें हार्वर्ड, विश्वविद्यालय ग्यारह, ग्यारह अलग-अलग, रेडक्लिफ इंस्टीट्यूट, इंस्टीट्यूट फॉर, फॉर एडवांस्ड, एडवांस्ड स्टडी, मुख्य परिसर, दूर कैम्ब्रिज"
32,"जैसेकि, इसने जर्मन भाषा और साहित्य के क्रमागत विकास के लिए महत्वपूर्ण योगदान दिया। लूथर द्वारा टिप्पणियों और  प्रस्तावनाओं और लुकास क्रेनच द्वारा लकड़ी के सांचों से सुसज्जित जिसमें पैनल रोधी चित्रकारी शामिल थी, इसने लूथर के सिद्धांत को पूरे जर्मनी में फ़ैलाने में प्रमुख भूमिका निभाई। लूथर मि बाइबिल ने विलियम टिंडले की अंग्रेजी बाइबिल (1525 के आगे), किंग जेम्स की की बाइबिल की पूर्वगामी जैसे अन्य क्षेत्रीय अनुवादों को प्रभावित किया।",1,"जर्मन भाषा, इसने जर्मन, गया। जैसेकि, किंग जेम्स, प्रभावित किया।, इसने लूथर, बढ़ती मांग, समय प्रकाशित, संस्करण तेजी, क्रमागत विकास, महत्वपूर्ण योगदान, योगदान दिया।, लुकास क्रेनच, सुसज्जित जिसमें, जिसमें पैनल"
16,"कंपनी ने टेस्ला द्वारा डिज़ाइन किए गए इलेक्ट्रिकल आर्क लाइट आधारित रोशनी प्रणाली इनस्टॉल किए और उनके पास डायनामो इलेक्ट्रिक मशीन कम्यूटेटर के लिए डिजाइन भी थे, अमेरिका में टेस्ला को दिया गया पहला पेटेंट था।",1,"अमेरिका में, पेटेंट था।, व्यापारियों रॉबर्ट, रॉबर्ट लेन, बेंजामिन वेल, एंड मैन्युफैक्चरिंग, सहमत हुए।, इलेक्ट्रिकल आर्क, आधारित रोशनी, रोशनी प्रणाली, प्रणाली इनस्टॉल, पास डायनामो, मशीन कम्यूटेटर, पहला पेटेंट, लाइट एंड"
164," मानव पूंजी और आर्थिक विकास  मानव पूंजी किसी समाज के आर्थिक विकास का एक महत्वपूर्ण आधार है।  यह पूंजी निर्माण, शिक्षा, स्वास्थ्य और कौशल विकास जैसे कारकों से बनती है।  पेरोटी के शोध ने इस संबंध को स्पष्ट किया है। उन्होंने विभिन्न समाजों में मानव पूंजी के स्तर का अध्ययन किया और आर्थिक विकास के साथ इसके घनिष्ठ संबंध को दिखाया।  निम्न स्तर की मानव पूंजी वाले समाजों में आर्थिक विकास धीमा होता है, जबकि उच्च स्तर की मानव पूंजी वाले समाजों में आर्थिक विकास तेज गति से होता है। यह संबंध शिक्षा, स्वास्थ्य और अन्य सामाजिक-आर्थिक संकेतकों में परिलक्षित होता है।  पेरोटी ने अपने अध्ययन में उच्च स्तर की मानव पूंजी को आर्थिक विकास का एक प्रमुख चालक के रूप में स्थापित किया। उन्होंने दिखाया कि शिक्षा और स्वास्थ्य में सुधार से श्रम उत्पादकता में वृद्धि होती है, जिससे आर्थिक विकास को बढ़ावा मिलता है।  इसके अलावा, उन्होंने क्रेडिट बाजार (क्रेडिट मार्केट) की भूमिका पर भी प्रकाश डाला।  उन्होंने पाया कि अधिक विकसित क्रेडिट बाजारों में,  व्यक्तियों को शिक्षा और कौशल विकास में निवेश करने के लिए आसानी से ऋण उपलब्ध होते हैं, जिससे मानव पूंजी निर्माण को बल मिलता है।  अधिक समानता वाले समाजों में, मानव पूंजी का निर्माण और उपयोग अधिक प्रभावी होता है।  पेरोटी के निष्कर्ष यह दर्शाते हैं कि  शिक्षा और स्वास्थ्य सेवाओं तक समान पहुँच सुनिश्चित करना, आर्थिक विकास को  प्रभावी ढंग से बढ़ाने के लिए आवश्यक है।  इस प्रकार,  मानव पूंजी निर्माण  केवल आर्थिक विकास का एक परिणाम नहीं है, बल्कि इसका एक महत्वपूर्ण  कारण भी है।  समाजों को  मानव पूंजी निर्माण पर ध्यान केंद्रित करके ही दीर्घकालिक आर्थिक विकास सुनिश्चित कर सकते हैं।",0,"मानव पूंजी, पूंजी निर्माण, निम्न स्तर, है। पेरोटी, है। उन्होंने, उच्च स्तर, आर्थिक विकास, समाजों में, में परिलक्षित, स्तर (शिक्षा, ""अधिक समानता, उन्होंने दिखाया, क्रेडिट बाजार, क्रेडिट मार्केट, उन्होंने पाया"
19,,1,"एंड वार"", में प्रकाशित, में टेस्ला, अन्य बयानों, धार्मिक विचार, विचार अनिश्चित, अनिश्चित बने, बने रहे।, रहे। उदाहरण, हालाँकि, में, लेख, वार"", दिए, अन्य"
109,"1785 में उन्होंने रॉयल सोसाइटी ऑफ एडिनबर्ग में पृथ्वी का सिद्धांत नामक शोधपत्र प्रस्तुत किया। अपने शोधपत्र में, उन्होंने अपने सिद्धांत को समझाया कि पृथ्वी, पिछली धारणा की अपेक्षा कहीं अधिक पुरानी होनी चाहिए। इससे पहाड़ों को नष्ट होने के लिए और समुद्र के तल पर तलछट द्वारा नई चट्टानों के निर्माण के लिए, जो समुद्र से उठकर सूखी भूमि बने थे, पर्याप्त समय मिला होगा। जो हटन ने 1795 में अपने विचारों को दो-खंड संस्करण में (खंड 1, खंड 2) प्रकाशित किया।",1,"जाता है।, पिछली धारणा, पर्याप्त समय, जेम्स हटन, प्रकाशित किया।, आधुनिक भूविज्ञानी, देखा जाता, रॉयल सोसाइटी, अपेक्षा कहीं, कहीं अधिक, अधिक पुरानी, पुरानी होनी, होनी चाहिए।, चाहिए। इससे, इससे पहाड़ों"
44,"वर्तमान में, वहां कोई संकेत नहीं है कि क्या नए सौदे में अतिरिक्त वीडियो ऑन डिमांड और हाई डेफिनिशन सामग्री शामिल है जो पहले BSkyB द्वारा ऑफर की गई थी। समझौते के अनुसार, दोनों BSkyB और वर्जिन मीडिया ने अपने संबंधित बुनियादी चैनलों की कैरिज से संबंधित एक दूसरे के खिलाफ सभी उच्च न्यायालय की कार्यवाही को समाप्त करने पर सहमति व्यक्त की।",1,"व्यक्त की।, फीस शामिल, सामग्री शामिल, निश्चित वार्षिक, प्रदर्शन-संबंधी लक्ष्यों, निर्धारित भुगतान, भुगतान सुरक्षित, हैं। वर्तमान, हाई डेफिनिशन, डेफिनिशन सामग्री, थी। समझौते, वर्जिन मीडिया, उच्च न्यायालय, सहमति व्यक्त, समझौतों में"
2,"वह 39 में उम्र में एक सुपर बाउल खेलने वाले सबसे अधिक उम्र के क्वार्टरबैक भी हैं। पिछला रिकॉर्ड जॉन एलवे के नाम था, जिन्होंने 38 की उम्र में सुपर बाउल XXXIII जीतने में ब्रोंकोस का नेतृत्व किया और वर्तमान में डेनवर के फुटबॉल संचालन के कार्यकारी उपाध्यक्ष और महाप्रबंधक हैं।",1,"सुपर बाउल, बाउल XXXIII, XXXIII जीतने, पैटन मैनिंग, उम्र में, मल्टीपल सुपर, बाउल खेलने, अलग-अलग टीमों, लीड लड़ने, पिछला रिकॉर्ड, रिकॉर्ड जॉन, जॉन एलवे, फुटबॉल संचालन, कार्यकारी उपाध्यक्ष, अधिक उम्र"
53," अमेरिका में ह्यूगनॉट्स का योगदान  अमेरिका में ह्यूगनॉट्स, फ्रांस के प्रोटेस्टेंट, का एक महत्वपूर्ण योगदान रहा है, विशेषकर औपनिवेशिक काल और संघीय काल के दौरान।  ह्यूगनॉट्स अधिकतर धार्मिक उत्पीड़न से बचने के लिए 16वीं और 17वीं शताब्दी में फ्रांस से पलायन कर उत्तरी अमेरिका आए।  उनके जीवन में शुरुआती दौर में कई कठिनाइयों का सामना करना पड़ा, लेकिन धीरे-धीरे उन्होंने अमेरिका के सामाजिक, आर्थिक और राजनीतिक जीवन में बड़ा योगदान दिया।  विशेषकर औपनिवेशिक काल में, ह्यूगनॉट्स ने उत्तरी अमेरिका के विकास में महत्वपूर्ण भूमिका निभाई।  वे कुशल कारीगर, व्यापारी और किसान थे।  उन्होंने कई नए उद्योगों को स्थापित किया और स्थानीय अर्थव्यवस्था को मजबूत किया।  उनका कठोर परिश्रम और उद्यमशीलता का वातावरण में बड़ा प्रभाव पड़ा।  उनके पूर्व छात्रों ने भी अमेरिका के विकास में योगदान दिया, कई महत्वपूर्ण पदों पर कार्य किया और शिक्षा तथा विज्ञान के क्षेत्र में प्रगति की।  संघीय काल में भी ह्यूगनॉट्स ने अमेरिकी समाज में अपना महत्वपूर्ण स्थान बनाए रखा।  उनके धार्मिक सहिष्णुता और सामाजिक न्याय के प्रति समर्पण ने अमेरिका के लोकतांत्रिक मूल्यों को मजबूत किया।  ह्यूगनॉट्स के रूप में वे अमेरिका के सांस्कृतिक विविधता को समृद्ध करते रहे और अपने अद्वितीय ज्ञान और कौशल से देश के विकास में सहयोग करते रहे।  संक्षेप में, अमेरिका में ह्यूगनॉट्स के आगमन और उनके योगदान ने अमेरिका के इतिहास और संस्कृति को गहराई से प्रभावित किया है।  वे अमेरिका के निर्माण में एक महत्वपूर्ण हिस्सा रहे हैं।",0,"में ह्यूगनॉट्स, ह्यूगनॉट्स अधिकतर, उत्तरी अमेरिका, योगदान दिए, औपनिवेशिक काल, संघीय काल, विशेषकर औपनिवेशिक, पूर्व छात्र, अमेरिका में, वातावरण में, में जल्दी, जीवन में, दौर में, रूप में, में बड़ा"
162,"शहर पर 1871 के बाद से तूफान का केवल एक सीधा प्रहार हुआ है; हालांकि, जैक्सनविल ने मेक्सिको की खाड़ी से अटलांटिक महासागर तक राज्य को पार करने वाले या अटलांटिक के उत्तर या दक्षिण में गुजरने वाले और क्षेत्र को छू कर निकलने वाले तूफानों के कारण एक दर्जन से अधिक बार तूफान या तूफान जैसी स्थितियों का अनुभव किया है। जैक्सनविल पर सबसे मजबूत प्रभाव 1964 में तूफान डोरा से पड़ा था, जो तूफ़ानी बल वाली हवाओं के साथ फर्स्ट कोस्ट पर प्रहार करने वाला रिकॉर्ड किया गया एकमात्र तूफान था। केंद्र ने सेंट ऑगस्टाइन को हवाओं के साथ पार किया जो कि मुश्किल से 110 मील प्रति घंटे (180 किमी / घंटा) तक रह गई थीं, जिसने इसे सैफिर-सिम्पसन स्केल पर एक मजबूत श्रेणी 2 का बना दिया। जैक्सनविल को 2008 के उष्णकटिबंधीय चक्रवात फे से भी नुकसान हुआ, जिसने राज्य को तहस-नहस कर दिया, चार दिनों के लिए जैक्सनविल के कुछ हिस्सों को अंधेरे में ला दिया। इसी तरह, चार साल पहले, जैक्सनविल तूफान फ्रांसेस और जीन द्वारा बाढ़ की चपेट में था, जो क्षेत्र के दक्षिण में ज़मीन पर उतरा था। ये उष्णकटिबंधीय चक्रवात जैक्सनविल के लिए सबसे महंगे अप्रत्यक्ष प्रहार थे। 1999 में तूफान फ्लोयड ने जैक्सनविले समुद्रतट को मुख्य रूप से नुकसान पहुंचाया। फ्लोयड के दौरान, जैक्सनविल समुद्रतट की गोदी बुरी तरह क्षतिग्रस्त हो गयी थी, और बाद में ध्वस्त हो गयी। बनायी गयी गोदी को फे द्वारा फिर से क्षतिग्रस्त कर दिया गया था, लेकिन नष्ट नहीं हुई। उष्णकटिबंधीय तूफान बोनी 2004 में मामूली क्षति का कारण था, इस प्रक्रिया में एक मामूली बवंडर पैदा हुआ। 28 मई, 2012 को जैक्सनविल पर उष्णकटिबंधीय चक्रवात बेरिल ने प्रहार किया, जिससे 70 मील प्रति घंटे (113 किमी / घंटा) की रफ्तार से हवाएँ चल रही थीं, जिससे जैक्सनविल समुद्रतट के पास ज़मीन पर उतरा था।",1,"उष्णकटिबंधीय चक्रवात, मील प्रति, प्रति घंटे, उतरा था।, सीधा प्रहार, जैक्सनविल समुद्रतट, दक्षिण में, जिसने राज्य, चार दिनों, चार साल, रही थीं, में तूफान, चक्रवात बेरिल, पैदा हुआ।, मजबूत प्रभाव"
48,"विक्टोरियन लाइनों में मुख्य रूप से 1,600 मिमी (5 फुट 3 में) वाली ब्रॉड गेज का इस्तेमाल किया गया। हालांकि, अंतरराज्यीय ट्रंक मार्गों तथा साथ ही राज्य के पश्चिमी भाग की अनेक शाखा लाइनों को  1,435 मिमी (4 फुट 8 ½ इंच) वाली मानक गेज में परिवर्तित कर दिया गया । दो पर्यटक रेलवे जो 760 मिमी (2 फुट 6 इंच)वाली संकरी गेज लाइनों पर काम करते हैं, जोकि पांच पूर्ववर्ती सरकारों के स्वामित्व वाली, पर्वतीय क्षेत्रों में निर्मित, लाइनों के अवशेष हैं।",1,"पर्यटक रेलवे, स्वामित्व वाली, हिस्सा थीं, गया। हालांकि, अंतरराज्यीय ट्रंक, इंच)वाली संकरी, जोकि पांच, पर्वतीय क्षेत्रों, मिमी, फुट, छोटे माल, मुख्य रूप, ट्रंक मार्गों, मार्गों तथा, पश्चिमी भाग"
22,"हालाँकि, यह वास्तव में ऐसा नहीं है, क्योंकि निर्णय की समस्याओं को फ़ंक्शन समस्याओं की तरह रिकास्ट किया जा सकता है। उदाहरण के लिए, दो पूर्णांकों के गुणा को ट्रिपल के सेट (a, b, c) के रूप में व्यक्त किया जा सकता है, जैसे कि a × b = c संबंध में होता है। यह तय करना कि क्या दिया गया ट्रिपल इस सेट का सदस्य है, यह दो नंबर को गुणा करने की समस्या को हल करने पर निर्भर करता है।",1,"फ़ंक्शन समस्याओं, क्योंकि निर्णय, थोड़ा अजीब, अजीब लगता, है। हालाँकि, समृद्ध है।, है। उदाहरण, में फ़ंक्शन, सोचने में, में थोड़ा, तुलना में, वास्तव में, में ऐसा, रूप में, में व्यक्त"
65," ईरान, योम किपुर युद्ध और अरब-इजरायल संघर्ष  ईरान दुनिया में अपने विशिष्ट भू-राजनीतिक स्थान के कारण सदैव ही महत्वपूर्ण रहा है।  १९७३ का योम किपुर युद्ध, अरब-इजरायल संघर्ष के इतिहास में एक महत्वपूर्ण मोड़ था। इस युद्ध में अचानक हमला करके मिस्र और सीरिया ने इज़राइल पर हमला किया। यह हमला अरब-इजरायल संघर्ष को एक नए मोड़ पर ले गया और वैश्विक स्तर पर व्यापक प्रभाव डाला।  इसके अंतर्निहित आर्थिक कारण भी थे।  अरब देशों, विशेषकर मिस्र और सीरिया, ने इज़राइल के साथ  दशकों से चले आ रहे संघर्ष से निपटने के लिए एक संयुक्त रणनीति अपनाई।  इजरायल के साथ उनके  लगातार युद्ध और  बेशक तेल के भंडारों पर नियंत्रण,  आर्थिक दबाव पैदा कर रहे थे।  इस दबाव ने  उन्हें  इज़राइल पर  आक्रामक कार्रवाई करने के लिए प्रेरित किया।  यह  एक ऐसा कदम था जिससे अरब-इजरायल संघर्ष और भी जटिल हो गया।  हालांकि, ईरान, उस समय शाह मोहम्मद रज़ा पहलवी के शासन में,  इज़राइल का करीबी सहयोगी था।  इसने योम किपुर युद्ध में सीधे तौर पर भाग नहीं लिया, परंतु इसने  अन्य अरब देशों के विपरीत  इज़राइल के साथ अपना सहयोग बनाए रखा। इसने अरब-इजरायल संघर्ष के  भू-राजनीतिक परिदृश्य को  और अधिक जटिल बना दिया और भविष्य के संघर्षों का मार्ग प्रशस्त किया। योम किपुर युद्ध ने अरब-इजरायल संघर्ष के  दीर्घकालिक परिणामों को और अधिक गहरा कर दिया और इस क्षेत्र में  स्थिरता के प्रयासों को  चुनौती दी।",0,"ईरान दुनिया, योम किपुर, हमला किया।, किया। अरब-इजरायल, पैदा किया।, अन्य अरब, ""बेशक [तेल, अरब देशों, अचानक हमला, अरब-इजरायल संघर्ष, अंतर्निहित आर्थिक, आर्थिक दबाव, दबाव पैदा, करीबी सहयोगी, सहयोगी था।"
202,"निरपेक्ष मान के सापेक्ष Q (अंतराल को लगभग भरते हुए) को पूरा करते हुए वास्तविक संख्याओं के क्षेत्र को पूरा करता है, p-adic मानदंड के सापेक्ष पूरा करते हुए | - | p, p-adic संख्याओं के क्षेत्र को पूरा करता है। ओस्ट्रोव्स्की प्रमेय द्वारा ये मूल रूप से Q को पूरा करने के सभी संभावित तरीके हैं। Q या अधिक सामान्य वैश्विक क्षेत्र से संबंधित कुछ अंकगणितीय प्रश्नों को पूर्ण (या स्थानीय) क्षेत्र के आगे और पीछे स्थानांतरित किया जा सकता है। यह स्थानीय-वैश्विक सिद्धांत फिर से संख्या सिद्धांत में अभाज्य के महत्व को रेखांकित करता है।",1,"निरपेक्ष मान, p-adic संख्याओं, p-adic मानदंड, विशेष रूप, जाता है)।, अपरिमित अभाज्य, है)। निरपेक्ष, वास्तविक संख्याओं, वैश्विक क्षेत्र, स्थानीय) क्षेत्र, सामान्य निरपेक्ष, में अभाज्य, है। ओस्ट्रोव्स्की, मूल रूप, विपरीत (इसे"
170," डॉक्टर हू में मार्था जोन्स की भूमिका और उसका महत्व  डॉक्टर हू के प्रशंसकों के लिए मार्था जोन्स, बिली पाइपर द्वारा निभाया गया पात्र, एक अविस्मरणीय भूमिका है।  वह  रूप में एक महत्वपूर्ण पात्र बताया गया है, जो  विवाहित जोड़े,  एमी पॉन्ड और द ग्यारहवें डॉक्टर के साथ  बड़ी कथात्मक भूमिका निभाती है।  जबकि रिवर सॉन्ग जैसे पात्रों ने भी  कथात्मक भूमिका निभाई, मार्था की भूमिका  अलग है क्योंकि कहानी  उसके आसपास घूमती नहीं है, बल्कि वह  साथी हैं।  यह एक महत्वपूर्ण अंतर है।  स्टीवन मोफ़ात के नेतृत्व में,  डॉक्टर हू में  अधिक परिवर्तन  आए,  और मार्था  इस परिवर्तन का एक अभिन्न हिस्सा थी।  उसने  ग्यारहवें डॉक्टर के  साथ कई रोमांचकारी यात्राएँ कीं,  और  उनकी  दोस्ती  शो के  केंद्र में  रही।  हालांकि, उनकी  साथी के  रूप में  उनकी  भूमिका  एक साधारण  साथी की  भूमिका से  कहीं  परिष्कृत  थी।  वह  एक  स्वतंत्र,  बुद्धिमान,  और  निडर  महिला  थी  जिसने  डॉक्टर  को  बार-बार  चुनौती  दी।    मार्था की  कथा  केवल  साथी  होने  तक  सीमित  नहीं  रही।  उसने  अपने  अनुभवों  से  सीखा,  विकसित  हुआ,  और  अपने  अंदर  एक  अद्भुत  शक्ति  को  पहचाना।  उसकी  कहानी  हमें  याद  दिलाती  है  कि  डॉक्टर  के  साथ  यात्रा  करने  वाले  प्रत्येक  साथी  की  अपनी  अद्वितीय  शक्ति  और  महत्व  है।  और इसीलिए,  मार्था जोन्स  डॉक्टर हू के  इतिहास  में  एक  अविस्मरणीय  पात्र  बनी  हुई  है।",0,"रूप में, पात्र बताया, (बिली पाइपर), मार्था जोन्स, विवाहित जोड़े, एमी पॉन्ड, जबकि रिवर, पेश करेगी, क्योंकि कहानी, साथी हैं।, बड़ी कथात्मक, कथात्मक भूमिका, भूमिका निभाती, स्टीवन मोफ़ात, अधिक परिवर्तन"
158,"हार्वर्ड कॉलेज: अधिक चयनात्मक और ऐतिहासिक निम्नतम स्वीकृति दर  हार्वर्ड कॉलेज, अमेरिका के सबसे प्रतिष्ठित और चुनिंदा विश्वविद्यालयों में से एक है, जिसकी स्नातक प्रवेश प्रक्रिया बेहद प्रतिस्पर्धी है।  हाल ही में, हार्वर्ड ने ऐतिहासिक निम्नतम स्वीकृति दर दर्ज की है, जो राष्ट्रीय विश्वविद्यालयों में सबसे कम है।  यह  ""अधिक चयनात्मक"" होने की  प्रसिद्धि को और मजबूत करता है।  कार्नेगी फाउंडेशन जैसे संस्थानों द्वारा भी हार्वर्ड को उच्चतम स्तर का विश्वविद्यालय माना जाता है।  इस कम स्वीकृति दर के पीछे कई कारक हैं।  एक प्रमुख कारक है आवेदकों की विशाल संख्या।  प्रति वर्ष हजारों प्रतिभाशाली छात्र हार्वर्ड में प्रवेश के लिए आवेदन करते हैं, जिनमें से केवल एक छोटा सा अंश ही चुना जाता है।  इसके अतिरिक्त, हार्वर्ड अल्पसंख्यक आवेदकों को भी प्रोत्साहित करता है, जिससे प्रवेश प्रक्रिया और भी अधिक प्रतिस्पर्धी बन जाती है।  यह  ""शुरुआती एक्शन"" कार्यक्रम के माध्यम से किया जाता है, जो  विभिन्न पृष्ठभूमि के छात्रों को  मौका देता है।  हार्वर्ड की  दर। हार्वर्ड  की  स्वीकृति दर  बीच दूसरी  प्रतिष्ठित विश्वविद्यालयों की तुलना में काफी कम है।  यह  दर  लगातार कम होती जा रही है, जिससे हार्वर्ड में प्रवेश पाना और भी कठिन होता जा रहा है।  इस  चुनिंदा विश्वविद्यालयों  में  प्रवेश  के लिए  आवेदकों  को  शैक्षणिक  उत्कृष्टता,  असाधारण  अतिरिक्त  पाठ्यचर्या  गतिविधियाँ,  और  मजबूत  निबंध  की  आवश्यकता  होती  है।  हार्वर्ड में प्रवेश पाना  एक बड़ी उपलब्धि मानी जाती है।",0,"हार्वर्ड कॉलेज, ""अधिक चयनात्मक, ऐतिहासिक निम्नतम, अल्पसंख्यक आवेदकों, कार्नेगी फाउंडेशन, बीच दूसरी, स्वीकृति दर।, माना जाता, है। हार्वर्ड, दर। हार्वर्ड, एक्शन कार्यक्रम, स्नातक प्रवेश, राष्ट्रीय विश्वविद्यालयों, चुनिंदा विश्वविद्यालयों, शुरुआती एक्शन"
146," शीर्ष खतरनाक अपशिष्ट उत्पादक बड़ी वैश्विक कंपनियों की सूची (ENR डिजाइन में डेटा के रूप में)  प्रत्येक वर्ष, इंजीनियरिंग न्यूज़-रिकॉर्ड (ENR) जैसी व्यापार पत्रिकाएँ डेटा संकलित करती हैं और बड़ी वैश्विक कंपनियों की एक सूची प्रकाशित करती हैं जो सबसे अधिक खतरनाक अपशिष्ट का उत्पादन करती हैं।  यह डेटा, ENR डिजाइन में डेटा के रूप में प्रस्तुत किया जाता है,  संयुक्त राज्य अमेरिका और विश्व स्तर पर बड़ी कंपनियों के पर्यावरणीय प्रभाव को समझने में महत्वपूर्ण भूमिका निभाता है।  यह सूची (टॉप) केवल उत्पादन की मात्रा पर आधारित नहीं होती, बल्कि अपशिष्ट के प्रकार और उसके प्रबंधन की विधियों पर भी विचार करती है।  उन्होंने फर्मों द्वारा उत्पादित खतरनाक अपशिष्ट की मात्रा को विभिन्न कारकों के आधार पर वर्गीकृत किया है, जैसे कि औद्योगिक प्रक्रियाएँ, निर्माण गतिविधियाँ, और रासायनिक प्रसंस्करण।  इस डेटा का विश्लेषण करने से,  हम यह समझ सकते हैं कि कौन से उद्योग सबसे अधिक खतरनाक अपशिष्ट उत्पन्न करते हैं और पर्यावरण संरक्षण के लिए बेहतर नीतियों और तकनीकों को विकसित करने में मदद मिलती है।  यह सूची न केवल पर्यावरणविदों और शोधकर्ताओं के लिए महत्वपूर्ण है, बल्कि निवेशकों और उपभोक्ताओं के लिए भी महत्वपूर्ण है।  कंपनियों की पर्यावरणीय जिम्मेदारी का आकलन करने में यह डेटा एक महत्वपूर्ण मानदंड बन गया है। शीर्ष खतरनाक अपशिष्ट उत्पादक कंपनियों की सूची  उन कंपनियों पर दबाव बनाने में मदद करती है ताकि वे अपने अपशिष्ट प्रबंधन में सुधार करें और अधिक टिकाऊ व्यापार प्रथाओं को अपनाएँ।  इस प्रकार,  यह डेटा पर्यावरणीय स्थिरता के लिए एक महत्वपूर्ण उपकरण बन गया है।",0,"सूची (टॉप, खतरनाक अपशिष्ट, ENR डिजाइन, रूप में, में डेटा, इंजीनियरिंग न्यूज-रिकॉर्ड, प्रत्येक वर्ष, था। शीर्ष, डेटा संकलित, उन्होंने फर्मों, बड़ी वैश्विक, बड़ी कंपनियों, व्यापार पत्रिका, संयुक्त राज्य, राज्य अमेरिका"
